name,init_E,opt_E,N_atoms,mean_displacement_A,max_displacement_A,mean_abs_charge_diff,max_abs_charge_diff,cell_00_0,cell_01_0,cell_02_0,cell_10_0,cell_11_0,cell_12_0,cell_20_0,cell_21_0,cell_22_0,cell_00_1,cell_01_1,cell_02_1,cell_10_1,cell_11_1,cell_12_1,cell_20_1,cell_21_1,cell_22_1,volume_0,volume_1,LCD_0,PLD_0,LFPD_0,density_0,VF_0,PV_0,LCD_1,PLD_1,LFPD_1,density_1,VF_1,PV_1,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,target
BEJZAS_clean,-333.1513751,-340.9763842,56,2.843829787,4.584009949,0.045910571,0.110957,10.42,0,0,0,10.4523,0,0,0,11.6221,7.882217742,0,0,-0.086029521,8.659555448,0,0.00020817,-0.001857874,8.18723045,1265.797382,558.8317082,4.75514,3.65279,4.718,1.35569,0.628,0.463233,1.25011,0.58956,1.25011,3.07074,0.1654,0.0538632,69.2413,105.6768,170.9112,180.8064,2056,2880,4368,2880,9,16,20,24,36,80,80,48,8.3421,13.8408,17.5036,18.5712,2.7225,22.704,14.454,68.112,900,960,1800,2880,1,4,4,12,16,32,64,88,1.7161,3.8252,5.5544,11.4756,0,-7.16,-2.16,-21.48,0,88,60,264,0,0,0,0,0,8,0,26,0,2.32,1,6.96,59.3905,82.9728,156.4572,68.112,482.5,984,813,72,6.5,11,15,9,26,50,34,11,3.46055,7.0007,7.5714,2.4309,11.8336,7.5336,35.5008,11.352,64,120,192,12,1,1,3,1.5,1,4,4.5,1.5,0.5329,0.7738,1.5987,0.40515,28.09,132.5,84.27,35.8315245,0,1.25,0,1.86,0,-7,0,10.5,0,0,0,0,0,-3,-1.5,0,0,-0.33,0,0.54,0,-19.7,0,1.189335,9.487766667,18.8512,26.0762,3.784,117.6666667,244,135.5,4,1,2.5,2.5,0.5,7.5,13,6.333333333,0.833333333,0.7298,1.68265,1.2619,0.13505,227.06,276.9438415,112.518875,11.9438415,0,-0.213333333,-0.005,0.62,0,8.166666667,7,3.5,0,0,0,0,0,2.5,2.5,0.333333333,0,0.4,0.345,0.18,0,13.52977833,10.246445,0.396445,0
BELYIC_clean,-542.4249346,-557.5495133,90,2.189255727,5.315329705,0.031385378,0.081513,8.5879,0,0,-0.699407274,8.5593724,0,-3.944334849,-4.279782211,20.03553604,8.484896593,0,0,-2.209629211,8.193982208,0,-2.646132962,-3.455996287,14.4426075,1472.752833,1004.123612,4.04488,3.09568,4.04373,0.963294,0.571,0.592757,2.2518,1.18984,2.22319,1.41287,0.3576,0.253102,75.0605,106.2272,168.7272,210.528,544,1152,1344,1152,9,16,20,24,36,80,80,48,6.4353,12.6144,14.9572,13.4904,1.7161,18.0256,13.362,31.3876,144,384,288,672,1,4,4,8,16,32,48,96,1.9321,4.0588,4.2812,8.34,0,-8.52,-4.96,-13.48,0,16,24,40,0,0,0,0,0,8,4,8,0,2.64,2.48,5.12,51.1922,81.753,121.4552,90.816,203,300,362,96,7,12,18,12,30,60,42,12,2.6623,5.1436,5.845,3.2412,11.8336,8.772,20.6056,22.704,64,48,112,24,1,1,2,3,1,3,5,3,0.5329,0.5621,1.095,0.8103,28.09,59.89,87.98,71.663049,0,0.89,0.89,3.72,0,2,2,21,0,0,0,0,0,-2,-3,0,0,-0.04,-0.04,1.08,0,-6,-6,2.37867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BENXUP_clean,-653.6531642,-692.9669864,106,0.48184902,0.94428095,0.026292717,0.173489,9.005,0,0,-4.502420294,10.21801191,0,0,-5.764914404,15.64357203,8.98553719,0,0,-4.492744866,10.22253814,0,-1.25E-05,-4.754458537,15.29421922,1439.41508,1404.850455,4.10218,3.42336,4.09595,1.4733,0.4814,0.32675,3.79943,2.8721,3.79943,1.50955,0.4584,0.303667,177.8355,381.434,732.8724,951.34,3570,6752,11352,11944,23,56,96,132,152,412,674,828,15.6127,40.3496,68.232,84.2244,2.7225,21.824,25.3,50.952,900,920,1960,2160,1,4,6.666666667,10.66666667,16,42.66666667,74.66666667,125.3333333,1.7161,3.860133333,6.9692,10.54986667,0,-6.626666667,-4.333333333,-13.28,0,89.33333333,134.6666667,248,0,0,0,0,0,5.333333333,8,11.33333333,0,2.293333333,3.413333333,5.92,157.729,325.369,527.2214,615.2474,658,1372,2072,2030,23,48,78,92,126,312,426,412,9.7479,23.1936,34.8606,36.906,10.5376,12.138,26.5516,32.3168,56.5,66,143.5,146,1,1.5,3,4,2.5,7.5,14,17,0.5477,0.85855,1.695,1.9796,41.425,113.565,196.8,238.282614,0,0.935,1.18,2.265,0,2,2.5,9,0,0,0,0,0,-2,-3,-3,0,-0.04,-0.05,0.32,0,-6.9,-8.85,-7.90711,11.8336,16.34,25.112,43.6192,64,56,104,136,1,2,3,5,4,10,16,14,0.5329,0.8322,1.3943,1.9053,28.09,83.777683,143.667683,150.103049,0,2.13,3.02,4.52,0,9,11,23,0,0,0,0,0,-1,-2,3,0,0.32,0.28,1.04,0,-5.20711,-11.20711,-1.82133,0
BEPVAV_clean,-662.2058066,-674.7508257,104,0.276618096,0.95385257,0.020915106,0.065488,11.37,0,0,3.945299098,10.72474176,0,0.48011255,4.699585834,11.23871622,11.31562884,0,0,3.953032612,11.0236538,0,-0.184715955,4.746731836,10.96701903,1370.452583,1368.02129,4.46396,3.25406,4.3946,1.36696,0.503,0.367969,4.36367,2.90827,4.24916,1.36939,0.477,0.348329,59.17086667,96.79613333,106.0255333,126.1455333,1140.666667,1505.333333,1834.666667,681.3333333,8,14,16,16,30,62,58,36,5.943233333,10.8652,13.00906667,9.231866667,3.61,16.397,20.93166667,26.15666667,841,580,744.3333333,2281.333333,1,3,4,6,9,21,30,54,1.9044,3.1326,4.2044,7.6912,0,-2.93,-3.416666667,-2.366666667,0,67,90.33333333,95.33333333,0,0,0,0,0,2,2,0,0,1.87,2.473333333,2.706666667,76.4057,156.1286,239.6465,273.673,283.25,590,758,763,12.25,24,39,43.5,63,152,211,243,4.808225,10.8885,15.1805,16.86785,8.328566667,10.66702222,10.09955556,14.94666667,44.66666667,57.55555556,48.22222222,42,1,1.333333333,1.333333333,2.111111111,2,4.666666667,8,8.222222222,0.572633333,0.766666667,0.703333333,0.819166667,79.07,105.08,100.3228031,109.5079298,0,0.217777778,0.731111111,1.501111111,0,0.444444444,2.444444444,8.777777778,0,0,0,0,0,-0.666666667,-1.333333333,0.111111111,0,-0.008888889,0.062222222,0.491111111,0,-1.733333333,-3.690468889,0.823853333,3.080533333,7.893866667,7.752,11.856,16.33333333,32.66666667,42,35,0.333333333,1,1,1.666666667,3,6,10,11,0.1875,0.4725,0.5775,0.6625,18.25333333,57.24420467,83.62,89.09928067,0,0.443333333,0.49,1.166666667,0,2.333333333,1,6.666666667,0,0,0,0,0,1,-0.333333333,1.333333333,0,0.12,-0.02,0.366666667,0,-0.335703333,-3.9,0.29289,1
BEPVEZ_clean,-658.6045707,-674.7510437,104,0.45038963,1.440204657,0.021428173,0.079643,11.4507,0,0,3.689047671,11.00051154,0,4.218048153,4.391060884,11.71463445,11.32831618,0,0,4.003770069,10.99872456,0,4.24903406,6.183700774,11.00683564,1475.61703,1371.419024,5.76875,4.44638,5.76422,1.26954,0.5084,0.400459,4.38503,2.94528,4.35069,1.366,0.4516,0.3306,59.17086667,96.79613333,106.0255333,126.1455333,1140.666667,1505.333333,1834.666667,681.3333333,8,14,16,16,30,62,58,36,5.943233333,10.8652,13.00906667,9.231866667,3.61,16.397,20.93166667,26.15666667,841,580,744.3333333,2281.333333,1,3,4,6,9,21,30,54,1.9044,3.1326,4.2044,7.6912,0,-2.93,-3.416666667,-2.366666667,0,67,90.33333333,95.33333333,0,0,0,0,0,2,2,0,0,1.87,2.473333333,2.706666667,76.4057,156.1286,239.6465,273.673,283.25,590,758,763,12.25,24,39,43.5,63,152,211,243,4.808225,10.8885,15.1805,16.86785,8.328566667,10.66702222,10.09955556,14.94666667,44.66666667,57.55555556,48.22222222,42,1,1.333333333,1.333333333,2.111111111,2,4.666666667,8,8.222222222,0.572633333,0.766666667,0.703333333,0.819166667,79.07,105.08,100.3228031,109.5079298,0,0.217777778,0.731111111,1.501111111,0,0.444444444,2.444444444,8.777777778,0,0,0,0,0,-0.666666667,-1.333333333,0.111111111,0,-0.008888889,0.062222222,0.491111111,0,-1.733333333,-3.690468889,0.823853333,3.080533333,7.893866667,7.752,11.856,16.33333333,32.66666667,42,35,0.333333333,1,1,1.666666667,3,6,10,11,0.1875,0.4725,0.5775,0.6625,18.25333333,57.24420467,83.62,89.09928067,0,0.443333333,0.49,1.166666667,0,2.333333333,1,6.666666667,0,0,0,0,0,1,-0.333333333,1.333333333,0,0.12,-0.02,0.366666667,0,-0.335703333,-3.9,0.29289,1
BEPVID_clean,-658.3839897,-674.7510246,104,0.474640404,1.832451051,0.020580635,0.070543,11.4569,0,0,-3.951403398,10.77033326,0,-5.69059547,-2.130685022,11.62794395,11.69704958,0,0,-3.881216413,10.65158098,0,-4.458137784,-1.889538435,11.01800667,1434.825854,1372.756268,5.29029,4.21546,5.29029,1.30564,0.5122,0.392299,4.40972,2.9379,4.40972,1.36467,0.4808,0.352319,59.17086667,96.79613333,106.0255333,126.1455333,1140.666667,1505.333333,1834.666667,681.3333333,8,14,16,16,30,62,58,36,5.943233333,10.8652,13.00906667,9.231866667,3.61,16.397,20.93166667,26.15666667,841,580,744.3333333,2281.333333,1,3,4,6,9,21,30,54,1.9044,3.1326,4.2044,7.6912,0,-2.93,-3.416666667,-2.366666667,0,67,90.33333333,95.33333333,0,0,0,0,0,2,2,0,0,1.87,2.473333333,2.706666667,76.4057,156.1286,239.6465,273.673,283.25,590,758,763,12.25,24,39,43.5,63,152,211,243,4.808225,10.8885,15.1805,16.86785,8.328566667,10.66702222,10.09955556,14.94666667,44.66666667,57.55555556,48.22222222,42,1,1.333333333,1.333333333,2.111111111,2,4.666666667,8,8.222222222,0.572633333,0.766666667,0.703333333,0.819166667,79.07,105.08,100.3228031,109.5079298,0,0.217777778,0.731111111,1.501111111,0,0.444444444,2.444444444,8.777777778,0,0,0,0,0,-0.666666667,-1.333333333,0.111111111,0,-0.008888889,0.062222222,0.491111111,0,-1.733333333,-3.690468889,0.823853333,3.080533333,7.893866667,7.752,11.856,16.33333333,32.66666667,42,35,0.333333333,1,1,1.666666667,3,6,10,11,0.1875,0.4725,0.5775,0.6625,18.25333333,57.24420467,83.62,89.09928067,0,0.443333333,0.49,1.166666667,0,2.333333333,1,6.666666667,0,0,0,0,0,1,-0.333333333,1.333333333,0,0.12,-0.02,0.366666667,0,-0.335703333,-3.9,0.29289,1
BEPVOJ_clean,-662.622753,-674.7508362,104,0.404241277,0.939651263,0.020382125,0.071113,11.312,0,0,4.248929866,10.70263641,0,5.198234243,-1.706850919,11.45581349,11.619026,0,0,3.891440212,10.62981841,0,4.310471372,-1.87418651,11.03079986,1386.934983,1362.393534,4.87498,3.77095,4.87498,1.35072,0.5034,0.37269,4.19418,3.41124,4.18785,1.37505,0.4758,0.346024,59.17086667,96.79613333,106.0255333,126.1455333,1140.666667,1505.333333,1834.666667,681.3333333,8,14,16,16,30,62,58,36,5.943233333,10.8652,13.00906667,9.231866667,3.61,16.397,20.93166667,26.15666667,841,580,744.3333333,2281.333333,1,3,4,6,9,21,30,54,1.9044,3.1326,4.2044,7.6912,0,-2.93,-3.416666667,-2.366666667,0,67,90.33333333,95.33333333,0,0,0,0,0,2,2,0,0,1.87,2.473333333,2.706666667,76.4057,156.1286,239.6465,273.673,283.25,590,758,763,12.25,24,39,43.5,63,152,211,243,4.808225,10.8885,15.1805,16.86785,8.328566667,10.66702222,10.09955556,14.94666667,44.66666667,57.55555556,48.22222222,42,1,1.333333333,1.333333333,2.111111111,2,4.666666667,8,8.222222222,0.572633333,0.766666667,0.703333333,0.819166667,79.07,105.08,100.3228031,109.5079298,0,0.217777778,0.731111111,1.501111111,0,0.444444444,2.444444444,8.777777778,0,0,0,0,0,-0.666666667,-1.333333333,0.111111111,0,-0.008888889,0.062222222,0.491111111,0,-1.733333333,-3.690468889,0.823853333,3.080533333,7.893866667,7.752,11.856,16.33333333,32.66666667,42,35,0.333333333,1,1,1.666666667,3,6,10,11,0.1875,0.4725,0.5775,0.6625,18.25333333,57.24420467,83.62,89.09928067,0,0.443333333,0.49,1.166666667,0,2.333333333,1,6.666666667,0,0,0,0,0,1,-0.333333333,1.333333333,0,0.12,-0.02,0.366666667,0,-0.335703333,-3.9,0.29289,1
BEPVOJ01_clean,-658.3947433,-674.750975,104,0.492739937,1.654485972,0.021828712,0.077032,11.3571,0,0,4.062749694,10.75459334,0,5.545506431,-1.82150572,11.54334762,11.70394667,0,0,3.892239509,10.6465462,0,4.453532753,-1.915508966,11.01600064,1409.91593,1372.666484,5.12362,3.97858,5.12362,1.3287,0.5126,0.38579,4.38982,2.92895,4.2985,1.36476,0.4792,0.351124,59.17086667,96.79613333,106.0255333,126.1455333,1140.666667,1505.333333,1834.666667,681.3333333,8,14,16,16,30,62,58,36,5.943233333,10.8652,13.00906667,9.231866667,3.61,16.397,20.93166667,26.15666667,841,580,744.3333333,2281.333333,1,3,4,6,9,21,30,54,1.9044,3.1326,4.2044,7.6912,0,-2.93,-3.416666667,-2.366666667,0,67,90.33333333,95.33333333,0,0,0,0,0,2,2,0,0,1.87,2.473333333,2.706666667,76.4057,156.1286,239.6465,273.673,283.25,590,758,763,12.25,24,39,43.5,63,152,211,243,4.808225,10.8885,15.1805,16.86785,8.328566667,10.66702222,10.09955556,14.94666667,44.66666667,57.55555556,48.22222222,42,1,1.333333333,1.333333333,2.111111111,2,4.666666667,8,8.222222222,0.572633333,0.766666667,0.703333333,0.819166667,79.07,105.08,100.3228031,109.5079298,0,0.217777778,0.731111111,1.501111111,0,0.444444444,2.444444444,8.777777778,0,0,0,0,0,-0.666666667,-1.333333333,0.111111111,0,-0.008888889,0.062222222,0.491111111,0,-1.733333333,-3.690468889,0.823853333,3.080533333,7.893866667,7.752,11.856,16.33333333,32.66666667,42,35,0.333333333,1,1,1.666666667,3,6,10,11,0.1875,0.4725,0.5775,0.6625,18.25333333,57.24420467,83.62,89.09928067,0,0.443333333,0.49,1.166666667,0,2.333333333,1,6.666666667,0,0,0,0,0,1,-0.333333333,1.333333333,0,0.12,-0.02,0.366666667,0,-0.335703333,-3.9,0.29289,1
BETGEO_clean,-1793.919208,-1814.250056,255,0.207918905,1.27591596,0.037768988,0.229196,18.5564,0,0,0,18.5564,0,0,0,18.5564,18.46482278,0,0,0.004980571,18.52972202,0,0.000643877,-0.00321887,18.47001409,6389.710423,6319.478994,15.21579,5.06222,15.21579,1.31768,0.6412,0.486614,15.0024,6.36956,15.00223,1.33232,0.637,0.478113,1466.3724,3939.7536,9317.3148,14074.9584,38895,93744,171600,239184,183,552,1188,1824,1788,5712,12084,18096,142.0335,439.3272,895.554,1357.1424,3.6481,25.8996,35.79976667,64.30333333,784,1148,2314.666667,3061.333333,1,4.333333333,7,12,19,53.33333333,107.6666667,170.6666667,1.4641,4.206766667,7.312433333,11.69666667,0,-5.283333333,-5.373333333,-10.74666667,0,80.33333333,113.3333333,226.6666667,0,0,0,0,0,7,8,16,0,1.766666667,2.426666667,4.853333333,183.9417,410.0778,575.7768,530.757,915,2070,2826,2304,24,54,78,78,132,324,468,450,12.4968,29.4366,41.6334,38.2998,9.2416,17.7384,21.6144,11.628,49,94.5,115.5,63,1,2,2.5,1.5,4,9,12,9,0.5625,1.1325,1.42125,0.86625,54.76,123.95,165.76,125.43,0,0.245,0.49,0.735,0,0.5,1,1.5,0,0,0,0,0,-0.5,-1,-1.5,0,-0.01,-0.02,-0.03,0,-1.95,-3.9,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BETGIS_clean,-1763.039805,-1786.499648,255,0.549527984,1.04757115,0.039939012,0.172634,18.6483,0,0,0,18.6483,0,0,0,18.6483,18.38775761,0,0,-4.75E-07,18.38781485,0,9.04E-07,-2.06E-05,18.38775683,6485.115892,6217.097009,14.00278,4.06192,14.00278,1.35807,0.6224,0.458298,14.19245,5.33607,14.19245,1.41661,0.6112,0.431451,1444.1964,3914.0832,9214.3644,13924.6992,41595,105840,181320,250416,183,552,1188,1824,1788,5712,12084,18096,147.3999,454.428,920.4516,1395.0816,3.6481,25.54306667,35.79976667,64.30333333,784,1316,2314.666667,3061.333333,1,4.333333333,7,12,19,53.33333333,107.6666667,170.6666667,1.4641,4.4165,7.312433333,11.69666667,0,-5.096666667,-5.373333333,-10.74666667,0,74.33333333,113.3333333,226.6666667,0,0,0,0,0,7,8,16,0,1.593333333,2.426666667,4.853333333,183.9417,410.0778,575.7768,530.757,915,2070,2826,2304,24,54,78,78,132,324,468,450,12.4968,29.4366,41.6334,38.2998,9.2416,17.7384,21.6144,11.628,49,94.5,115.5,63,1,2,2.5,1.5,4,9,12,9,0.5625,1.1325,1.42125,0.86625,54.76,123.95,165.76,125.43,0,0.245,0.49,0.735,0,0.5,1,1.5,0,0,0,0,0,-0.5,-1,-1.5,0,-0.01,-0.02,-0.03,0,-1.95,-3.9,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BETGOY_clean,-1766.296196,-1789.052239,243,0.204673497,0.465949547,0.038610918,0.104466,18.5015,0,0,0,18.5015,0,0,0,18.5015,18.16491003,0,0,-2.07E-07,18.1649097,0,-1.08E-07,6.65E-08,18.16491025,6333.16525,5993.765546,15.16496,5.42937,15.16496,1.28137,0.472,0.368356,15.30763,4.35327,15.30763,1.35393,0.4538,0.335173,440.092,1247.5392,3114.528,4418.496,12049,30480,70140,86728,57,176,412,600,588,1968,4680,6528,46.6949,145.8768,339.5208,482.016,3.5344,23.1616,39.856,76.0272,729,1116,3159,2961,1,4,8.333333333,13.66666667,18,56,138,182,1.5876,4.1832,9.8364,13.4862,0,-4.8,-5.533333333,-14.74666667,0,66.66666667,108,259.3333333,0,0,0,0,0,5.666666667,8,18.33333333,0,1.72,2.693333333,6.516666667,183.9417,410.0778,575.7768,530.757,915,2070,2826,2304,24,54,78,78,132,324,468,450,12.4968,29.4366,41.6334,38.2998,9.2416,17.7384,21.6144,11.628,49,94.5,115.5,63,1,2,2.5,1.5,4,9,12,9,0.5625,1.1325,1.42125,0.86625,54.76,123.95,165.76,125.43,0,0.245,0.49,0.735,0,0.5,1,1.5,0,0,0,0,0,-0.5,-1,-1.5,0,-0.01,-0.02,-0.03,0,-1.95,-3.9,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BETGUE_clean,-1570.308004,-1590.255083,204,0.146562906,0.265784206,0.024215235,0.145247,18.7976,0,0,0,18.7976,0,0,0,18.7976,18.17059967,0,0,-9.91E-07,18.17060046,0,6.64E-08,-4.68E-08,18.17059967,6642.127557,5999.399738,15.53135,9.65919,15.53135,0.735216,0.7352,0.999978,14.94821,9.49552,14.92187,0.813981,0.7166,0.880364,309.8688,626.4832,1105.1008,1985.5488,4484,8400,16016,21288,36,80,144,232,224,624,1040,1280,24.3504,57.24,105.48,150.9408,3.5344,22.8608,45.7216,49.1056,729,756,1512,2862,1,4,8,10,16,48,80,112,1.5876,3.78,7.56,10.836,0,-4.64,-9.28,-7.32,0,80,160,164,0,0,0,0,0,4,12,12,0,2.04,4.08,4,183.9417,410.0778,575.7768,530.757,915,2070,2826,2304,24,54,78,78,132,324,468,450,12.4968,29.4366,41.6334,38.2998,9.2416,18.4832,16.9936,7.752,49,98,91,42,1,2,2,1,4,8,10,6,0.5625,1.125,1.14,0.5775,54.76,109.52,138.38,83.62,0,0,0.49,0.49,0,0,1,1,0,0,0,0,0,0,-1,-1,0,0,-0.02,-0.02,0,0,-3.9,-3.9,9.2416,16.9936,26.2352,15.504,49,91,140,84,1,2,3,2,4,10,14,12,0.5625,1.14,1.7025,1.155,54.76,138.38,193.14,167.24,0,0.49,0.49,0.98,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3.9,-3.9,-7.8,1
BETHEP_clean,-1572.557299,-1585.174875,240,0.223571682,0.329693651,0.007538167,0.023212,19.2945,0,0,0,19.2945,0,0,0,19.2945,19.35688355,0,0,6.06E-07,19.35688323,0,-3.64E-07,2.09E-07,19.35688331,7182.912666,7252.809984,15.93969,5.38602,15.93969,1.55026,0.6876,0.443538,16.65438,4.7905,16.65438,1.53532,0.6806,0.443295,421.9668,1063.1904,2221.6416,3189.0552,30660,31728,52112,114352,56,152,304,424,456,1336,2576,3512,52.9484,128.2416,248.2672,360.5968,2.8561,15.4804,26.2964,37.7546,2304,1168,1728,6720,1,3,5.333333333,8.666666667,11,29.66666667,56,94,2.1904,3.4484,5.959466667,11.85973333,0,-4.09,-6.546666667,-7.693333333,0,119.6666667,220,276,0,0,0,0,0,2.666666667,2.666666667,1.333333333,0,2.11,3.866666667,4.813333333,183.9417,410.0778,575.7768,530.757,915,2070,2826,2304,24,54,78,78,132,324,468,450,12.4968,29.4366,41.6334,38.2998,9.2416,17.7384,21.6144,11.628,49,94.5,115.5,63,1,2,2.5,1.5,4,9,12,9,0.5625,1.1325,1.42125,0.86625,54.76,123.95,165.76,125.43,0,0.245,0.49,0.735,0,0.5,1,1.5,0,0,0,0,0,-0.5,-1,-1.5,0,-0.01,-0.02,-0.03,0,-1.95,-3.9,-5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BETHIT_clean,-1506.49952,-1517.931841,204,0.18102474,0.295565164,0.009914824,0.01382,19.362,0,0,0,19.362,0,0,0,19.362,19.24043312,0,0,7.85E-06,19.24093446,0,1.52E-06,-8.88E-07,19.24040949,7258.562946,7122.874875,16.17667,10.50867,16.17667,0.819587,0.7656,0.934129,16.27098,10.06193,16.27098,0.8352,0.757,0.90637,307.1556,608,1068.1344,1961.6392,10784,13104,25424,38592,36,80,144,232,224,624,1040,1280,26.7616,62.52,116.04,161.0432,2.8561,20.5504,41.1008,43.5006,2304,1344,2688,7104,1,4,8,10,16,48,80,112,2.1904,4.44,8.88,13.3792,0,-5.4,-10.8,-8.84,0,164,328,332,0,0,0,0,0,4,12,12,0,2.92,5.84,5.76,183.9417,410.0778,575.7768,530.757,915,2070,2826,2304,24,54,78,78,132,324,468,450,12.4968,29.4366,41.6334,38.2998,9.2416,18.4832,16.9936,7.752,49,98,91,42,1,2,2,1,4,8,10,6,0.5625,1.125,1.14,0.5775,54.76,109.52,138.38,83.62,0,0,0.49,0.49,0,0,1,1,0,0,0,0,0,0,-1,-1,0,0,-0.02,-0.02,0,0,-3.9,-3.9,9.2416,16.9936,26.2352,15.504,49,91,140,84,1,2,3,2,4,10,14,12,0.5625,1.14,1.7025,1.155,54.76,138.38,193.14,167.24,0,0.49,0.49,0.98,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3.9,-3.9,-7.8,1
