name,co2 uptake,co2 error,n2 uptake,n2 error
om701262m-file004_F_pacman,0.2144959,0.01285483,0.1641664,0.00879092
om701262m-file004_R_pacman,0,0,0,0
OMORUE_R_pacman,0.1681778,0.006129999,0.1745675,0.007759682
ONIRUB_IA_pacman,0.2235388,0.01942878,0.1393896,0.01147655
ONIRUB_IF_pacman,0.2016185,0.01625926,0.1199074,0.01636598
ONIRUB_R_pacman,0,0,0,0
ONIVOZ_A_pacman,0.3284681,0.02801,0.1915562,0.01070433
ONIVOZ_F_pacman,0.3172848,0.04420501,0.1721925,0.008882636
ONIVOZ_R_pacman,0.1696337,0.02001883,0.07711747,0.002482581
ONIXOZ_R_pacman,0.2977858,0.01716168,0.1920729,0.009615865
ONOBUR_A_pacman,0.4531128,0.03743729,0.226235,0.01193664
ONOBUR_F_pacman,0.4895168,0.05666724,0.2231825,0.02120799
ONOBUR_R_pacman,0,0,0,0
ONOCIG_IA_pacman,0.2359517,0.01342551,0.158733,0.01132854
ONOCIG_R_pacman,0.2137887,0.04308364,0.1341302,0.008022675
ONOHIL_R_pacman,0.2787246,0.02869514,0.1548699,0.01786305
OPENIH_F_pacman,0.043379,0.005044163,0.005383124,0.000906346
OPENIH_R_pacman,0,0,0,0
OPENON_F_pacman,0.2875811,0.04275275,0.1153236,0.02108043
OPENON_R_pacman,0,0,0,0
OPENUT_A_pacman,0.08421232,0.007291143,0.0728842,0.004247536
OPENUT_F_pacman,0.1387716,0.0157105,0.06248899,0.00453293
OPENUT_R_pacman,0,0,0,0
OPIPOT_R_pacman,0.3117008,0.05444717,0.1185638,0.01098769
OPIPUZ_F_pacman,0.18409,0.07215635,0.06507717,0.005704312
OPIPUZ_R_pacman,0,0,0,0
OPIXUI_A_pacman,0.0778236,0.003919594,0.1026295,0.002063085
OPIXUI_R_pacman,0.08706904,0.003468896,0.1085794,0.00211049
OPOKEL_F_pacman,0.05898328,0.02517383,0.02421005,0.008417037
OPOKEL_R_pacman,0,0,0,0
OQANIE_A_pacman,0.5142807,0.0346604,0.2151673,0.01381423
OQANIE_F_pacman,0.5246994,0.04286463,0.2182956,0.01720068
OQANIE_R_pacman,0.5323744,0.03066819,0.1873552,0.006708991
OQEZUH_R_pacman,0.3923219,0.03228947,0.1834776,0.01275873
OQOFUY_R_pacman,0.5986217,0.07258979,0.1641411,0.01596106
OREFAU_R_pacman,0.5149388,0.05003283,0.1877006,0.02610266
ORITOB_R_pacman,0.0916518,0.004814871,0.09241499,0.003227795
ORIVUI_A_pacman,0.08214355,0.002644869,0.1069786,0.001925017
ORIVUI_F_pacman,0.02603999,0.000416676,0.04855529,0.002097749
ORIVUI_R_pacman,0,0,0,0
OROJEM_A_pacman,2.00E-05,4.07E-05,3.33E-06,9.26E-06
OROJEM_F_pacman,1.96E-05,5.09E-05,0,0
OROJEM_R_pacman,0,0,0,0
ORUHAM_A_pacman,0,0,0,0
ORUHAM_R_pacman,0,0,0,0
OSATIO_A_pacman,0.126959,0.04505571,0.0614752,0.007242953
OSATIO_F_pacman,0.07060615,0.01703559,0.04529977,0.007677888
OSATIO_R_pacman,0,0,0,0
OSILOS_IF_pacman,0.1360609,0.0155695,0.1000348,0.006775415
OSILOS_R_pacman,0,0,0,0
OSOKUF_A_pacman,0.05923707,0.001973432,0.1173011,0.003678637
OSOKUF_R_pacman,0.05821041,0.004446118,0.1121377,0.004952166
OSOMUH_A_pacman,0.2227568,0.007145819,0.123588,0.007141385
OSOMUH_R_pacman,0.1900416,0.01351805,0.04654869,0.008810001
OSUVIJ_A_pacman,0.1646688,0.008478347,0.1268541,0.009768695
OSUVIJ_F_pacman,0.1609135,0.006983982,0.1168482,0.006217509
OSUVIJ_R_pacman,0,0,0,0
OTAWIR_A_pacman,0.3170551,0.01718467,0.2634616,0.008680985
OTAWIR_R_pacman,0.347691,0.02240071,0.2581208,0.01229205
OTEBEW_R_pacman,0.1262085,0.005821102,0.1435513,0.00782393
OTECAT_A_pacman,0.1117228,0.003632987,0.1686,0.002287894
OTECAT_R_pacman,0.1087158,0.003887024,0.1612066,0.00664805
OTEDEY_R_pacman,0.2026329,0.0129926,0.202543,0.005007819
OTEDUO_R_pacman,0.1276781,0.005535214,0.1712865,0.006084771
OTEFIE_R_pacman,0.1199876,0.005826001,0.1449269,0.005134261
OTEGOL_R_pacman,0.4772569,0.01561762,0.2775065,0.01460838
OTENEH_A_pacman,0.03699893,0.003548701,0.04457666,0.003619735
OTENEH_F_pacman,0.06530729,0.01568103,0.04460743,0.002534271
OTENEH_R_pacman,0,0,3.28E-05,6.07E-05
OVIHOR01_R_pacman,0.6452526,0.02200651,0.1397508,0.008086894
OWEBEA_A_pacman,0.1063854,0.002593949,0.1559777,0.00325903
OWEBEA_F_pacman,0.1031218,0.006715933,0.1499883,0.005095881
OWEBEA_R_pacman,0.1098446,0.005373788,0.1509263,0.004229792
OWUBUG_F_pacman,0.1793451,0.05555243,0.09201858,0.0324338
OWUBUG_R_pacman,0,0,0,0
OWUCER_R_pacman,0.2244879,0.03614433,0.08486279,0.02449761
OWUHOF_F_pacman,0.740471,0.064401,0.2147963,0.03625555
OWUHOF_R_pacman,0,0,0,0
OXAMEG_A_pacman,0.1923018,0.01003527,0.1573936,0.006537209
OXAMEG_F_pacman,0.1518847,0.01238335,0.1073177,0.007297275
OXAMEG_R_pacman,0,0,0.00022079,0.000573028
OXAVUH_R_pacman,0.09444141,0.00361154,0.1149335,0.005680132
OXAZIX_A_pacman,0.07683219,0.02611158,0.01525601,0.00459833
OXAZIX_R_pacman,0.1090292,0.03230701,0.01994227,0.001989123
OXECEC_R_pacman,0.1289451,0.007371632,0.1331013,0.004231545
OXUYOY_F_pacman,0.4218665,0.02118993,0.2804301,0.01240566
OXUYOY_R_pacman,0.2305024,0.06701841,0.1527489,0.01339665
OYAPOV_F_pacman,0.05430172,0.0371826,0.003589164,0.000678628
OYAPOV_R_pacman,0,0,0,0
OYAPUB_F_pacman,0.09352104,0.005400216,0.08804923,0.005983301
OYAPUB_R_pacman,2.09E-06,3.56E-06,0.000104609,0.00011769
OYEBIE_F_pacman,0.3179103,0.06980948,0.09112771,0.009551041
OYEBIE_R_pacman,0,0,0,0
OYEWIA_A_pacman,0.2142993,0.01074489,0.213228,0.009343678
OYEWIA_F_pacman,0.1933061,0.009931492,0.1694435,0.008275865
OYEWIA_R_pacman,0.1875665,0.01428875,0.1693229,0.004710493
OZAYIZ_A_pacman,0.1312686,0.03622239,0.02015111,0.003541959
OZAYIZ_F_pacman,0.1968896,0.0847763,0.02834024,0.01166498
OZAYIZ_R_pacman,0,0,0,0
OZETOF_A_pacman,0.1638989,0.01283608,0.129027,0.00436321
OZETOF_R_pacman,0.1511237,0.01188761,0.06966596,0.008602551
OZICAE_A_pacman,0.002582176,0.002272508,0.004372403,0.002341752
OZICAE_R_pacman,0.003004508,0.002160358,0.004331363,0.001888841
OZIKAM_F_pacman,0.1461704,0.005354322,0.1422958,0.01065334
OZIKAM_R_pacman,0.07589827,0.002395321,0.0902231,0.005687467
OZOPEA_R_pacman,0.2543949,0.04264517,0.09808091,0.002501771
PACDAC_F_pacman,0.250464,0.01868232,0.1915019,0.01249498
PACDAC_R_pacman,0,0,0,0
PAGTEA_A_pacman,0.1301386,0.009820862,0.1274285,0.004892442
PAGTEA_F_pacman,0.1149268,0.006910762,0.1122189,0.00244605
PAGTEA_R_pacman,0.000793819,0.001350838,0.000336501,0.000249841
PAJRUQ_R_pacman,0.1022984,0.008695291,0.1233842,0.004986146
PAKXIK_A_pacman,0.160715,0.01767722,0.1208089,0.009969338
PAKXIK_F_pacman,0.1009172,0.006901052,0.06528067,0.004950758
PAKXIK_R_pacman,0,0,0,0
PAMGIV_A_pacman,0.1600045,0.01078425,0.1242047,0.00523413
PAMGIV_R_pacman,0,0,0,0
PAMHES01_A_pacman,0.1917004,0.01526476,0.1145289,0.01068084
PAMHES01_R_pacman,0,0,0,0
PANYEL_F_pacman,0.5643443,0.09975041,0.1697717,0.01262902
PANYEL_R_pacman,0,0,0,0
PAPLUQ_R_pacman,0.239753,0.01576105,0.1919581,0.01068798
PAPMAX_A_pacman,0.167612,0.009593455,0.1600753,0.008510764
PAPMAX_R_pacman,0.1917141,0.00619761,0.1736404,0.007133662
PAPROO_F_pacman,0.09121122,0.009894948,0.07409745,0.002638985
PAPROO_R_pacman,0,0,0,0
PAPRUU_F_pacman,0.09840472,0.004003392,0.0771618,0.002233652
PAPRUU_R_pacman,1.55E-05,2.46E-05,0.005604421,0.002484055
PAQFIY_R_pacman,0.4848278,0.03317795,0.175408,0.01735573
PARFOG_F_pacman,0.1824156,0.03656227,0.03678759,0.006490901
PARFOG_R_pacman,0.005761383,0.004315152,0.00340362,0.000675723
PARFUM_A_pacman,0.178219,0.02990785,0.05249747,0.01543924
PARFUM_F_pacman,0.001991729,0.001406167,0.000405521,0.000282263
PARFUM_R_pacman,0,0,0,0
PARKUQ_IF_pacman,0.3700183,0.04515133,0.23439,0.02413017
PARKUQ_R_pacman,0,0,0,0
PARMIG_F_pacman,2.276798,0.2220317,0.4014925,0.07101794
PARMIG_R_pacman,0,0,0,0
PARNON_A_pacman,0.137773,0.007368119,0.1434327,0.006194276
PARNON_F_pacman,0.1780436,0.01772068,0.1226079,0.003595248
PARNON_R_pacman,0.1286535,0.007581643,0.08509463,0.008019593
PASZAN_A_pacman,0.9642074,0.02627841,0.2960656,0.009796368
PASZAN_F_pacman,0.758359,0.01981276,0.1921178,0.02445503
PASZAN_R_pacman,0.1282889,0.03255462,0.03147732,0.009806315
PAVXOD_IA_pacman,0.01570952,0.004626073,0.0102002,0.002335008
PAVXOD_IF_pacman,0.01692244,0.01235403,0.002725845,0.002320067
PAVXOD_R_pacman,0,0,0,0
PAVXUJ_IA_pacman,0.0152714,0.002408711,0.01091932,0.002455413
PAVXUJ_IF_pacman,0.01024352,0.008178999,0.002510683,0.001544924
PAVXUJ_R_pacman,0,0,0,0
PAVYAQ_IA_pacman,0.01754498,0.006742404,0.008203925,0.00064618
PAVYAQ_IF_pacman,0.01273373,0.004252596,0.001981279,0.001255025
PAVYAQ_R_pacman,0,0,0,0
PAYLAG_A_pacman,0.1627817,0.008385362,0.1707358,0.006025939
PAYLAG_R_pacman,0.1621222,0.01008667,0.1708063,0.009335143
PAZNAJ_IF_pacman,0.5252151,0.03484292,0.1811022,0.015206
PAZNAJ_R_pacman,0,0,1.14E-06,3.16E-06
PEBNEP_F_pacman,0.1279893,0.05857924,0.06403768,0.003910721
PEBNEP_R_pacman,0,0,0,0
PEBXIF_R_pacman,0.3079904,0.02230914,0.1389685,0.01977931
PECCIM_R_pacman,0.3201246,0.0369557,0.1881699,0.01678237
PEGBEK03_R_pacman,0.1526942,0.03768127,0.04942864,0.00645959
PEGBEL_R_pacman,0.4153662,0.0294221,0.2307819,0.006898557
PEHBIO_R_pacman,0.04832867,0.004750384,0.0555571,0.003593993
PEKCUF_A_pacman,0.1231344,0.006072981,0.1537314,0.00800179
PEKCUF_F_pacman,0.1413747,0.007332905,0.1536323,0.00661116
PEKCUF_R_pacman,0.1090154,0.00850269,0.09373418,0.00812618
PELGAR_A_pacman,0.1631876,0.00940445,0.1208221,0.006486525
PELGAR_F_pacman,0.173494,0.01623476,0.1057936,0.006925702
PELGAR_R_pacman,0,0,0,0
PENDOE_R_pacman,0.2720547,0.02256823,0.162474,0.006617104
PENNUT_A_pacman,0.1888557,0.01534,0.1303054,0.005222709
PENNUT_F_pacman,0.1677198,0.01351273,0.1263641,0.01254466
PENNUT_R_pacman,0.09781889,0.01483129,0.08042247,0.01009736
PEPKOL_F_pacman,0.3327727,0.06609948,0.1244998,0.01421901
PEPKOL_R_pacman,0,0,0,0
PEPLOM_F_pacman,0.3022306,0.02257038,0.1907718,0.005971428
PEPLOM_R_pacman,0,0,0,0
PEQRAH01_F_pacman,0.4156616,0.02995767,0.1331843,0.0142665
PEQRAH01_R_pacman,0,0,0,0
PESNEK_A_pacman,0.1291744,0.006575628,0.1616543,0.00264976
PESNEK_R_pacman,0.1354951,0.008237934,0.1475635,0.007454287
PESSIS_R_pacman,0.018728,0.000839518,0.05614095,0.002543988
PESSIT_A_pacman,0.171509,0.009679766,0.1462804,0.01044233
PESSIT_F_pacman,0.1931895,0.0543176,0.09256102,0.007977486
PESSIT_R_pacman,0,0,0,0
PESSOY_R_pacman,0.02102325,0.001848677,0.07846485,0.001911433
PESSUE_R_pacman,0.0174785,0.001079313,0.08009107,0.002229492
PESVER_F_pacman,0.09060291,0.003509762,0.1244486,0.006890377
PESVER_R_pacman,1.122918,0.1063026,0.1723718,0.04622742
PEVCEC_A_pacman,0.1069565,0.008555833,0.1255033,0.005495437
PEVCEC_R_pacman,0.1357648,0.008016935,0.1265596,0.008820878
PEWFII_A_pacman,0.3982338,0.04529734,0.1125561,0.006312642
PEWFII_F_pacman,0.3486695,0.0406633,0.1069655,0.01233952
PEWFII_R_pacman,0,0,0,0
PEWFII01_A_pacman,0.3852209,0.02461674,0.1048868,0.01367219
PEWFII01_F_pacman,0.2675373,0.03232535,0.08633563,0.005940859
PEWFII01_R_pacman,0,0,0,0
PEWGEF_IA_pacman,0.02458795,0.000842391,0.047377,0.00169679
PEWGEF_IF_pacman,0.01827022,0.00161561,0.03317837,0.002054126
PEWGEF_R_pacman,0.0352825,0.003923286,0.04097502,0.003187018
PEXBIF01_F_pacman,0.03043729,0.01527941,0.006319947,0.000540678
PEXBIF01_R_pacman,0,0,0,0
PEXWAT_A_pacman,0.03943478,0.004493423,0.04341019,0.001738182
PEXWAT_R_pacman,0.07597957,0.01568528,0.07137293,0.006588877
PEYPAM_A_pacman,0.8756956,0.03284701,0.3072329,0.01160654
PEYPAM_R_pacman,1.029887,0.03141207,0.3283236,0.003827265
PEZCII_A_pacman,0.04670497,0.002038002,0.07961792,0.0036953
PEZCII_R_pacman,0.03825641,0.001876584,0.06837278,0.002792913
PICCUC_R_pacman,0.3319432,0.01796117,0.1777095,0.01055476
PIDMEV01_A_pacman,0.2344053,0.01255192,0.1949345,0.01061164
PIDMEV01_F_pacman,0.3075785,0.02408807,0.1992975,0.01425331
PIDMEV01_R_pacman,0.03786106,0.01296032,0.03382388,0.003086408
PIDVOQ_F_pacman,0.513146,0.03901256,0.2069289,0.01287855
PIDVOQ_R_pacman,0,0,0,0
PIGHIX_A_pacman,0.344269,0.07094097,0.1118803,0.01223035
PIGHIX_F_pacman,0.09111056,0.02199592,0.06313706,0.009039956
PIGHIX_R_pacman,0,0,0,0
PIJKUR_A_pacman,0.2187883,0.007024647,0.2183346,0.01087672
PIJKUR_R_pacman,0.1954615,0.009908733,0.1673869,0.007256209
PIKYAM_A_pacman,0.09436836,0.008021013,0.114353,0.003436929
PIKYAM_R_pacman,0.08845417,0.004934276,0.1052231,0.005814759
PILNIL_A_pacman,0.5300991,0.06738993,0.1377623,0.01440271
PILNIL_F_pacman,0.3230051,0.08679155,0.2077487,0.02858093
PILNIL_R_pacman,0,0,0,0
PILPOS_A_pacman,0.3355456,0.05097719,0.0780882,0.009564844
PILPOS_R_pacman,0.2043078,0.01397649,0.05622208,0.01210029
PILWIS_R_pacman,0.1198039,0.03136233,0.06347245,0.01023694
PIMKIJ_A_pacman,0.3736264,0.037049,0.1806469,0.01186476
PIMKIJ_F_pacman,0.7874737,0.09822545,0.1078648,0.02292314
PIMKIJ_R_pacman,0,0,0,0
PIPFIH_R_pacman,0.1920224,0.01457031,0.1490907,0.004848498
PIQFIG_A_pacman,0.1030211,0.008509055,0.09386586,0.006692081
PIQFIG_F_pacman,0.07438294,0.00601428,0.07617341,0.003374553
PIQFIG_R_pacman,0.00109857,0.000649964,0.00152774,0.000503326
PIRYOF_F_pacman,0.01064608,0.007545607,0.07600128,0.02119196
PIRYOF_R_pacman,0,0,0,0
PIWLAL_A_pacman,0.1249279,0.007648937,0.1447495,0.006467858
PIWLAL_R_pacman,0.09113403,0.002956487,0.1263055,0.006082487
PIWLIT_R_pacman,0.1675264,0.009769958,0.1545739,0.007358644
PIXDAE_A_pacman,1.215109,0.05502861,0.3063986,0.01724283
PIXDAE_R_pacman,0.3815453,0.03553832,0.1523246,0.00532169
PIXHOV_R_pacman,0.5334399,0.04694062,0.2468776,0.005638749
PIXHUB_R_pacman,0.3798438,0.0427363,0.1385367,0.02228568
PIZPIX01_A_pacman,0.1075078,0.006174533,0.09180976,0.004735572
PIZPIX01_F_pacman,0.0133052,0.004152282,0.005684834,0.001281814
PIZPIX01_R_pacman,0,0,0,0
PIZYAB_R_pacman,0.2300585,0.02378787,0.06514494,0.008384318
PIZYOP_A_pacman,0.2909981,0.01178905,0.1909839,0.008241353
PIZYOP_F_pacman,0.2478693,0.01985978,0.144286,0.01369869
PIZYOP_R_pacman,0,0,0,0
POCPAZ_F_pacman,0.3245092,0.03197584,0.122394,0.0119648
POCPAZ_R_pacman,0,0,1.30E-06,3.61E-06
PODKUQ_A_pacman,0.08486183,0.003419256,0.1605927,0.002979016
PODKUQ_R_pacman,0.08739633,0.004129324,0.1500715,0.002775609
PODLED_A_pacman,0.08504364,0.002418905,0.1086695,0.002925136
PODLED_R_pacman,0.0405956,0.003985068,0.04078728,0.001256554
POFSUC_R_pacman,0.1582116,0.006344854,0.1172814,0.005675658
POGSOW_F_pacman,0.08880634,0.01557389,0.05015684,0.003850642
POGSOW_R_pacman,0,0,0,0
POHWIU_A_pacman,0.05976585,0.002131441,0.1403705,0.003401767
POHWIU_R_pacman,0.05233213,0.000607384,0.1279724,0.005023642
POKDIF01_F_pacman,0.5750429,0.01893643,0.2225944,0.008442609
POKDIF01_R_pacman,0.5856809,0.03432683,0.2190734,0.01075279
POKSAL_A_pacman,0.07816553,0.01141022,0.05387147,0.00774421
POKSAL_F_pacman,0.01814984,0.008895076,0.007168316,0.003174312
POKSAL_R_pacman,0,0,0,0
POKSIT_F_pacman,0.0540979,0.01397565,0.02274896,0.002502611
POKSIT_R_pacman,0,0,0,0
POKTIU_F_pacman,0.01649951,0.005482194,0.01079917,0.002776502
POKTIU_R_pacman,0,0,0,0
POKVAO_A_pacman,0.02277651,0.002099018,0.02294522,0.0055062
POKVAO_F_pacman,0.04042764,0.003219037,0.01702722,0.004207175
POKVAO_R_pacman,0,0,0,0
POKWIX_R_pacman,0.2237953,0.03709251,0.06079846,0.006439735
POLNAG_A_pacman,0.1266037,0.02574707,0.06074758,0.006246371
POLNAG_F_pacman,0.0897931,0.01677074,0.04395796,0.006791968
POLNAG_R_pacman,0,0,0,0
POMDED_A_pacman,0.2239823,0.00985055,0.2151133,0.004966513
POMDED_R_pacman,0.5407456,0.02720352,0.2399789,0.01200411
POMDIH_R_pacman,1.146943,0.05136152,0.3918754,0.01021313
POMFUV_A_pacman,0.4562212,0.01500931,0.2289118,0.008247622
POMFUV_R_pacman,0.451995,0.03958585,0.163972,0.006250802
PONRUI_R_pacman,0.1384897,0.009825279,0.1476789,0.003402188
PONVIA_R_pacman,0.3057529,0.0294496,0.05170504,0.01063942
POPDUW_A_pacman,0.2143225,0.02499871,0.1174536,0.007849929
POPDUW_F_pacman,0.2040601,0.02436874,0.1162172,0.008340926
POPDUW_R_pacman,0,0,0,0
POPVIC_F_pacman,0.203405,0.07602079,0.06860633,0.01550929
POPVIC_R_pacman,0,0,0,0
PORLAL_A_pacman,0.05901265,0.002223273,0.07323795,0.003889135
PORLAL_F_pacman,0.04125652,0.002717428,0.05279157,0.004387
PORLAL_R_pacman,0.001290066,0.001178549,0.001198241,0.000598764
PORVUO_F_pacman,0.7239448,0.03924365,0.2806767,0.01621979
PORVUO_R_pacman,0,0,0,0
POTREX_A_pacman,0.08478678,0.003934624,0.1537457,0.004889361
POTREX_R_pacman,0.09553009,0.00257072,0.1606892,0.00283789
POXHIU_F_pacman,0.050802,0.02023142,0.00883878,0.003941108
POXHIU_R_pacman,0,0,0,0
POXHOA_F_pacman,0.05505383,0.01620297,0.00769981,0.003450414
POXHOA_R_pacman,0,0,0,0
POXHUG_F_pacman,0.0590362,0.01605812,0.008979567,0.00119431
POXHUG_R_pacman,0,0,0,0
POXZEK01_A_pacman,0.2172499,0.01241693,0.2155512,0.01050873
POXZEK01_R_pacman,0.1823723,0.01317346,0.1776264,0.008280784
PUBHUT_R_pacman,0.01638653,0.008529378,0.03054224,0.005255126
PUDVET_A_pacman,0.3815236,0.02138809,0.1691998,0.01511312
PUDVET_R_pacman,0,0,0,0
PUDVIX_F_pacman,0.3939588,0.07718859,0.08774684,0.02643592
PUDVIX_R_pacman,0.6461575,0.1139754,0.0611116,0.01548281
PUFTUH_R_pacman,0.1715671,0.01548796,0.1169591,0.00891333
PUFVUJ_R_pacman,0.04520442,0.01609161,0.004195902,0.001771325
PUFWEU_R_pacman,0.009426011,0.008023298,0.001063415,0.000528992
PUFWOE_R_pacman,0.00126303,0.001503766,0.000381802,0.000148758
PUFXIZ_A_pacman,0.3657926,0.02804054,0.1560795,0.01453683
PUFXIZ_F_pacman,0.3284304,0.04265266,0.1181337,0.01943185
PUFXIZ_R_pacman,0,0,0,0
PUFXUL_F_pacman,0.3434124,0.05477407,0.1372308,0.008066488
PUFXUL_R_pacman,0,0,0,0
PUFYEW_R_pacman,0.06095471,0.002046498,0.1027434,0.00430799
PUGPEO_IA_pacman,0.1334315,0.01116162,0.1282183,0.006980135
PUGPEO_R_pacman,0.1150258,0.007961891,0.0836559,0.004409773
PUGYUN_F_pacman,0.6100549,0.129919,0.2162383,0.01003232
PUGYUN_R_pacman,0,0,0,0
PUJJEL_A_pacman,0.0732986,0.002931644,0.09367076,0.004149042
PUJJEL_F_pacman,0.07206116,0.006188944,0.08576891,0.002682578
PUJJEL_R_pacman,0.01154343,0.001447837,0.02211658,0.001539702
PUJQEQ_IF_pacman,0.1208017,0.009196047,0.1352566,0.005981615
PUJQEQ_R_pacman,0,0,0,0
PUKGEK_A_pacman,0.2579368,0.0140171,0.1668026,0.008689229
PUKGEK_R_pacman,0.2726844,0.01230444,0.1674459,0.008954011
PUKNOC_A_pacman,0.09785878,0.003835946,0.1220791,0.006323457
PUKNOC_R_pacman,0.1270448,0.01265839,0.1084182,0.00493494
PUKSUL_F_pacman,0.01295869,0.000860917,0.02649757,0.001523746
PUKSUL_R_pacman,0,0,0,0
PUKWAX_A_pacman,0.3763494,0.04181342,0.2391702,0.01216226
PUKWAX_F_pacman,0.4174049,0.0373204,0.2607795,0.0165196
PUKWAX_R_pacman,0.3872466,0.01651196,0.2249821,0.01134587
PUMCEI_F_pacman,0.02451048,0.004929512,0.01819586,0.001501396
PUMCEI_R_pacman,0,0,0,0
PUNSOJ_A_pacman,0.4455173,0.02019085,0.1923914,0.01548717
PUNSOJ_F_pacman,0.4201859,0.04876821,0.1825613,0.02322902
PUNSOJ_R_pacman,0.4925241,0.06145259,0.1877095,0.007741098
PUPXII_A_pacman,0.006770624,0.002963226,0.005323384,0.002366748
PUPXII_F_pacman,0.01205065,0.005523438,0.003372949,0.001383973
PUPXII_R_pacman,0,0,0,0
PUPXII01_A_pacman,0.01882322,0.00787777,0.006462517,0.000974914
PUPXII01_F_pacman,0.03000289,0.01376978,0.00412392,0.000955827
PUPXII01_R_pacman,0,0,0,0
PUQPID_R_pacman,0.3489105,0.0718488,0.06292502,0.01963991
PUQPOJ_R_pacman,0.4085322,0.07911762,0.1224223,0.0223259
PUQYIM_R_pacman,0.4001485,0.01440144,0.2775552,0.01462047
PURQOJ_R_pacman,0.05836982,0.004338287,0.09355412,0.004649385
PURSUT_F_pacman,0.3249718,0.01950065,0.142789,0.00983848
PURSUT_R_pacman,0,0,0,0
PUWCOZ_A_pacman,0.1520883,0.0282739,0.08751406,0.01351748
PUWCOZ_F_pacman,0.03323284,0.01206899,0.01095482,0.004462006
PUWCOZ_R_pacman,0,0,0,0
PUWCUF_IF_pacman,0.4641556,0.03525605,0.2414875,0.02867837
PUWCUF_R_pacman,0,0,0,0
PUWDEQ_IF_pacman,0.2183873,0.01614361,0.1772907,0.005868367
PUWDEQ_R_pacman,0,0,0,0
PUYHOI_A_pacman,0.0177881,0.001112359,0.030917,0.001712346
PUYHOI_R_pacman,0.02869143,0.001836158,0.03964603,0.002635582
PUZPUX_A_pacman,0.5504484,0.03208892,0.2460362,0.01849677
PUZPUX_F_pacman,0.4460813,0.05087926,0.145151,0.02520581
PUZPUX_R_pacman,0,0,0,0
QADBIK01_R_pacman,0.07298842,0.00602859,0.06993898,0.003370769
QAFJEP_F_pacman,0.1903542,0.02071218,0.1118669,0.006174588
QAFJEP_R_pacman,0.06929123,0.01215223,0.05088004,0.00514508
QALNIE_R_pacman,0.2931508,0.05649608,0.08621671,0.007142507
QALPEC_F_pacman,0.2958298,0.0224279,0.0777978,0.009685078
QALPEC_R_pacman,0.4523837,0.06693086,0.1162252,0.02045755
QAPFEW_R_pacman,0.1347236,0.003510472,0.1687541,0.007877126
QAPLEC_R_pacman,0.6726599,0.03354884,0.2684745,0.01311697
QAPSIM_IA_pacman,0.2246643,0.02316646,0.1128534,0.01681641
QAPSIM_R_pacman,0.2546359,0.05822371,0.1230676,0.01322847
QAPSOS_A_pacman,0.2175516,0.02476708,0.1491987,0.002528899
QAPSOS_F_pacman,0.3319856,0.03143654,0.1649936,0.01113697
QAPSOS_R_pacman,0.4698543,0.06189594,0.08754531,0.02552439
QAPZUF_R_pacman,0.209101,0.009985906,0.1864554,0.008421181
QAQBAO_A_pacman,0.194638,0.006489919,0.1698099,0.007761134
QAQBAO_R_pacman,0.1916849,0.01245549,0.1346206,0.003473298
QAQKEC_A_pacman,0.1155509,0.01033487,0.12422,0.0034745
QAQKEC_F_pacman,0.2152315,0.03646821,0.1188916,0.008536421
QAQKEC_R_pacman,0,0,0,0
QAQLIG_A_pacman,0.3256013,0.02555391,0.2226912,0.006848399
QAQLIG_F_pacman,0.349718,0.009871132,0.2204504,0.006294562
QAQLIG_R_pacman,0,0,0,0
QAQMON_A_pacman,0.1330997,0.007984219,0.1625176,0.002582294
QAQMON_R_pacman,0.1603363,0.01094697,0.1557277,0.006633266
QAQNOO_F_pacman,0.05218448,0.003701524,0.08421463,0.001306225
QAQNOO_R_pacman,0.01355538,0.001220349,0.02988364,0.001130476
QARQAF_F_pacman,0.6009091,0.07154601,0.2636196,0.01602846
QARQAF_R_pacman,0,0,0,0
QARTAG_A_pacman,0.04665797,0.009523553,0.03203658,0.004595098
QARTAG_F_pacman,0.00980187,0.00589509,0.001748889,0.001273664
QARTAG_R_pacman,0,0,0,0
QARTAI_F_pacman,0.6109361,0.0398786,0.2971939,0.008654603
QARTAI_R_pacman,0,0,0,0
QASTUC_F_pacman,0.3112116,0.04770011,0.1953761,0.01551213
QASTUC_R_pacman,0,0,0,0
QATHOK_F_pacman,0.05746807,0.004738345,0.07275417,0.004941013
QATHOK_R_pacman,0.03947409,0.002504161,0.05070322,0.003077493
QATRAG_A_pacman,0.04462834,0.01467321,0.02870678,0.002222493
QATRAG_F_pacman,0.003145434,0.001491804,0.000537178,0.000215969
QATRAG_R_pacman,0,0,0,0
QAVWAN_F_pacman,0.4278117,0.0120381,0.2023494,0.009048792
QAVWAN_R_pacman,0,0,0,0
QAVYUJ_A_pacman,0.00134855,0.000691337,0.000929777,0.000207405
QAVYUJ_F_pacman,0.001091872,0.000870264,0.000320934,0.00018026
QAVYUJ_R_pacman,0,0,0,0
QAVZAQ_A_pacman,0.000516313,0.000620723,0.000494115,0.000153501
QAVZAQ_F_pacman,0.000663193,0.000682887,8.83E-05,4.30E-05
QAVZAQ_R_pacman,0,0,0,0
QAYTEP_A_pacman,0.06757112,0.005390134,0.08858783,0.006742647
QAYTEP_R_pacman,0,0,0,0
QAYTOZ_A_pacman,0.0989994,0.004447759,0.1207566,0.008815102
