name,KH,error
c8ce01015c2_4_IA_pacman,16.02348,16.07071
c8ce01015c2_4_IF_pacman,0.003112824,0.001031719
c8ce01015c2_4_R_pacman,0.0004135149,6.087206e-05
c8ce01015c2_5_IA_pacman,11793320.0,14940730.0
c8ce01015c2_5_IF_pacman,0.01197962,0.005437125
c8ce01015c2_5_R_pacman,0.00314817,0.002113572
c8ce01015c2_7_IA_pacman,1166287.0,3074778.0
c8ce01015c2_7_R_pacman,0.004936879,0.0005802732
c8ce01015c2_8_IA_pacman,536.1395,466.3278
c8ce01015c2_8_IF_pacman,0.007473165,0.002877618
c8ce01015c2_8_R_pacman,0.4362441,0.6154812
c8ce01015c2_9_IA_pacman,10673740.0,7452289.0
c8ce01015c2_9_IF_pacman,0.006129325,0.001051042
c8ce01015c2_9_R_pacman,0.1146515,0.01789159
c8ce01118d2_A_pacman,0.0006152164,0.001342848
c8ce01118d2_F_pacman,0.0001358535,2.510498e-05
c8ce01118d2_R_pacman,4.091041e-07,1.089829e-06
c8ce01242c2_1_A_pacman,3936755000.0,3159528000.0
c8ce01242c2_1_F_pacman,0.00548598,0.002315504
c8ce01242c2_1_R_pacman,6.416209e-13,4.773108e-13
c8ce01242c2_2_A_pacman,1967405000.0,1830381000.0
c8ce01242c2_2_F_pacman,0.01304148,0.002894517
c8ce01242c2_2_R_pacman,1.356504e-12,6.663217e-13
c8ce01242c2_3_A_pacman,115981900.0,61205270.0
c8ce01242c2_3_F_pacman,0.004704554,0.001132725
c8ce01242c2_3_R_pacman,4.242188e-13,2.044072e-13
c8ce01242c2_4_A_pacman,11028110000.0,18404880000.0
c8ce01242c2_4_F_pacman,0.003184893,0.0008914516
c8ce01242c2_4_R_pacman,5.832719e-12,3.379837e-12
c8ce01242c2_5_A_pacman,863.307,443.4745
c8ce01242c2_5_F_pacman,0.00450849,0.0009051561
c8ce01242c2_5_R_pacman,1.341613e-13,1.042241e-13
c8ce01242c2_6_A_pacman,200824700.0,161808400.0
c8ce01242c2_6_F_pacman,0.003396575,0.001006287
c8ce01242c2_6_R_pacman,7.445326e-12,6.095267e-12
c8ce01242c2_7_A_pacman,1192322000.0,894303800.0
c8ce01242c2_7_F_pacman,0.003902056,0.001947424
c8ce01242c2_7_R_pacman,4.154003e-12,2.567943e-12
c8ce01242c2_8_A_pacman,1160868000.0,1408697000.0
c8ce01242c2_8_F_pacman,0.002395535,0.0005804638
c8ce01242c2_8_R_pacman,8.349021e-12,5.363213e-12
c8ce01324a2_A_pacman,0.002261373,0.004560906
c8ce01324a2_F_pacman,6.422805e-06,1.53096e-07
c8ce01324a2_R_pacman,0.0003759514,8.408634e-05
c8ce01421c2_1_R_pacman,6.085753e-05,2.06055e-05
c8ce01430b2_1_A_pacman,790265800.0,1618226000.0
c8ce01430b2_1_F_pacman,0.0007041173,0.0006521984
c8ce01430b2_1_R_pacman,1.168752e-45,1.824741e-45
c8ce01430b2_7_A_pacman,112433000.0,70140800.0
c8ce01430b2_7_F_pacman,0.0004160909,0.0002157322
c8ce01430b2_7_R_pacman,1.043344e-45,2.436806e-45
c8ce01524d2_A_pacman,0.03237023,0.03673138
c8ce01524d2_R_pacman,0.005111008,0.001345021
c8ce01762j2_6_A_pacman,648804400.0,1009247000.0
c8ce01762j2_6_R_pacman,0.2470104,0.08823371
c8ce01808a2_2_A_pacman,0.01640958,0.004334375
c8ce01808a2_2_F_pacman,0.0002633708,0.0001250403
c8ce01808a2_2_R_pacman,1.598458e-11,1.602242e-11
c8ce01868e2_2_R_pacman,8.023773e-05,1.024605e-05
c8ce01868e2_3_A_pacman,90258.33,115062.8
c8ce01868e2_3_R_pacman,2.313577e-05,1.471782e-06
c8ce01868e2_5_A_pacman,12233.21,12903.52
c8ce01868e2_5_F_pacman,9.150053e-06,9.557328e-07
c8ce01868e2_5_R_pacman,3.560768e-06,3.095763e-08
c8ce01925h2_F_pacman,1.822275e-05,2.497856e-06
c8ce01925h2_R_pacman,4.052138e-11,3.680289e-11
c8ce01942h2_R_pacman,1.184439e-05,1.936071e-06
c8ce02151a2_1_A_pacman,0.08429309,0.1826524
c8ce02151a2_1_F_pacman,5.458232e-05,2.205978e-05
c8ce02151a2_1_R_pacman,7.501672e-12,1.157283e-11
c8ce02151a2_2_F_pacman,0.001108034,0.0002868443
c8ce02151a2_2_R_pacman,8.464279e-16,1.162849e-15
c8ce02151a2_3_R_pacman,0.00101274,0.0003388414
c8dt00143j2_1_A_pacman,4878977.0,3640950.0
c8dt00143j2_1_F_pacman,0.0002544519,2.740254e-05
c8dt00143j2_1_R_pacman,4.475877e-14,1.186705e-14
c8dt00143j2_4_A_pacman,7868873.0,12583390.0
c8dt00143j2_4_F_pacman,0.0001742914,5.001948e-05
c8dt00143j2_4_R_pacman,4.392718e-16,4.136443e-16
c8dt00143j2_6_A_pacman,395754.2,432230.7
c8dt00143j2_6_F_pacman,4.743669e-05,2.343008e-06
c8dt00143j2_6_R_pacman,1.600725e-08,8.259562e-09
c8dt00206a2_1_A_pacman,0.002672315,0.001319227
c8dt00206a2_1_F_pacman,0.0001471251,0.0001051309
c8dt00206a2_1_R_pacman,0.0003651266,0.0002736735
c8dt00296g2_A_pacman,0.1658479,0.2699998
c8dt00296g2_F_pacman,7.739069e-05,1.525275e-05
c8dt00296g2_R_pacman,6.436799e-08,1.202293e-08
c8dt00439k2_2_A_pacman,49.95893,41.73015
c8dt00439k2_2_F_pacman,0.01879291,0.00879061
c8dt00439k2_2_R_pacman,4.894478e-24,1.057473e-23
c8dt00642c2_11_IF_pacman,0.001506044,0.0007503339
c8dt00642c2_11_R_pacman,1.882335e-14,4.289851e-14
c8dt00909k2_R_pacman,0.0001104606,4.370581e-05
c8dt01017j2_1_A_pacman,6.103697e-06,8.445348e-07
c8dt01017j2_1_R_pacman,0.0005191871,0.0002133227
c8dt01103f2_2_R_pacman,0.000366883,0.0001202532
c8dt01185k2_R_pacman,7.256614e-06,9.3032e-08
c8dt01299g2_10_F_pacman,0.0005195889,0.0001534002
c8dt01299g2_10_R_pacman,2.356964e-21,4.366247e-21
c8dt01299g2_11_A_pacman,0.008133355,0.004849884
c8dt01299g2_11_R_pacman,0.0004897116,8.421332e-05
c8dt01477a2_2_IF_pacman,0.01241251,0.008279406
c8dt01477a2_2_R_pacman,0.005314329,0.002228078
c8dt01477a2_3_IF_pacman,0.02421525,0.02074039
c8dt01477a2_3_R_pacman,0.006402518,0.002624493
c8dt01694a2_A_pacman,15.64661,12.48027
c8dt01694a2_R_pacman,0.001341539,0.0004340994
c8dt01728j2_R_pacman,0.0001462324,3.557418e-05
c8dt02202j2_F_pacman,0.2748575,0.08077916
c8dt02202j2_R_pacman,3.730641e-07,3.95832e-07
c8dt02429d2_1_A_pacman,2133550.0,1474720.0
c8dt02429d2_1_F_pacman,0.0001815548,7.237686e-05
c8dt02429d2_1_R_pacman,0.0001211661,2.408078e-05
c8dt02429d2_5_A_pacman,650514500.0,1043169000.0
c8dt02429d2_5_F_pacman,2.582116e-05,6.662493e-06
c8dt02429d2_5_R_pacman,2.769345e-07,3.27047e-07
c8dt02686f2_A_pacman,1.16301e-05,8.233058e-07
c8dt02686f2_R_pacman,5.414674e-05,6.6233e-06
c8dt02813c2_4_R_pacman,5.275463e-05,1.00267e-05
c8dt02841a2_R_pacman,7.851451e-07,4.422063e-08
c8dt02858c2_1_R_pacman,8.188202e-05,1.463882e-05
c8dt02858c2_2_R_pacman,9.009277e-06,3.732048e-06
c8dt02858c2_4_R_pacman,0.00338964,0.002945067
c8dt03215g2_1_R_pacman,1.87526e-05,1.85117e-06
c8dt03215g2_3_F_pacman,2.600007e-05,1.914172e-05
c8dt03215g2_3_R_pacman,2.573867e-05,9.398888e-06
c8dt03551b2_1_R_pacman,2.763185e-05,3.740856e-06
c8dt03551b2_2_R_pacman,3.119945e-05,6.847617e-06
c8dt03811b2_2_F_pacman,7.985035e-06,2.638531e-07
c8dt03811b2_2_R_pacman,3.445225e-07,6.13031e-07
c8dt03811b2_4_F_pacman,6.986548e-06,1.866822e-07
c8dt03811b2_4_R_pacman,2.044693e-05,2.351329e-05
c8dt04054k2_R_pacman,0.000205091,6.63457e-05
c8dt04180f2_R_pacman,0.0005537103,0.001099503
c8dt04214d2_1_R_pacman,3.122272e-05,2.28977e-06
c8dt04214d2_2_R_pacman,9.186972e-06,1.65342e-06
c8dt04214d2_3_R_pacman,0.0001761057,2.282904e-05
c8dt04214d2_4_R_pacman,1.253364e-05,1.77414e-06
c8dt04252g2_R_pacman,6.451875e-06,4.408218e-08
c8dt04558e2_A_pacman,0.0001235939,4.298195e-05
c8dt04558e2_F_pacman,0.0002447372,0.0001396355
c8dt04558e2_R_pacman,0.0001843294,6.454602e-05
c8nj01359d2_1_F_pacman,0.01626578,0.02518342
c8nj01359d2_1_R_pacman,0.0006719328,0.0001218928
c8nj02407c2_1_R_pacman,3.154687e-06,1.084383e-07
c8nj02407c2_2_R_pacman,3.239562e-06,1.107013e-07
c8nj04151b2_A_pacman,1.285529e-05,1.529975e-06
c8nj04151b2_R_pacman,3.504286e-05,1.549358e-05
c8nj04853c2_1_A_pacman,5.095925,9.497513
c8nj04853c2_1_F_pacman,0.03334121,0.01803713
c8nj04853c2_1_R_pacman,7.376998e-05,2.434215e-05
c8nj05508d2_1_F_pacman,0.007787382,0.004502336
c8nj05508d2_1_R_pacman,5.35075e-16,4.84434e-16
c8nj05701j2_3_A_pacman,124526700000.0,220306100000.0
c8nj05701j2_3_F_pacman,0.123043,0.03167199
c8nj05701j2_3_R_pacman,2.724136e-20,1.313117e-20
c8nj05701j2_4_A_pacman,610695000.0,859303300.0
c8nj05701j2_4_F_pacman,0.06631987,0.01146424
c8nj05701j2_4_R_pacman,2.281801e-18,2.545344e-18
c8nj05701j2_5_A_pacman,601883300000.0,954398200000.0
c8nj05701j2_5_F_pacman,0.003450546,0.0008674581
c8nj05701j2_5_R_pacman,0.000151893,4.404968e-05
c8nj05782f2_A_pacman,0.0004136317,0.0002675413
c8nj05782f2_R_pacman,0.0007813646,0.0001588747
c8nr04992k2_A_pacman,8.458688e-05,1.538636e-05
c8nr04992k2_F_pacman,0.0002690723,9.283178e-05
c8nr04992k2_R_pacman,0.000180895,6.410537e-05
c8qi00123e2_4_IF_pacman,0.006321018,0.0007031122
c8qi00123e2_4_R_pacman,0.1018472,0.1062489
c8qi00240a2_1_R_pacman,6.771893e-05,7.42678e-06
c8qi00240a2_2_R_pacman,9.02589e-05,6.517203e-06
c8qi00684a2_1_F_pacman,5.00473e-06,3.803008e-07
c8qi00684a2_1_R_pacman,9.867336e-10,2.670579e-10
c8qi00684a2_2_F_pacman,1.902134e-05,2.989211e-06
c8qi00684a2_2_R_pacman,7.494836e-11,7.386623e-11
c8qi00684a2_3_R_pacman,1.02311e-05,7.775649e-07
c8qi00814k2_3_IA_pacman,0.2405172,0.3673149
c8qi00814k2_3_IF_pacman,0.01292517,0.001675301
c8qi00814k2_3_R_pacman,8.777845e-14,7.493894e-14
c8qi00946e2_A_pacman,7.037021e-06,1.858825e-06
c8qi00946e2_R_pacman,0.0002573989,6.385836e-05
c8qi01031e2_A_pacman,0.0003152614,9.42443e-05
c8qi01031e2_F_pacman,0.1058842,0.2088421
c8qi01031e2_R_pacman,1.067479,1.433718
c8qi01055b2_4_R_pacman,0.2693209,0.1172838
c8qi01404c2_A_pacman,0.2044715,0.4835867
c8qi01404c2_R_pacman,2.33456e-05,1.04598e-05
c8qm00029h2_A_pacman,0.0001392574,7.093588e-05
c8qm00029h2_R_pacman,0.00130119,0.0002622656
c8ra01900b2_1_A_pacman,158134.9,124585.4
c8ra01900b2_1_F_pacman,1.054354e-10,1.46084e-10
c8ra01900b2_1_R_pacman,2.614839e-32,3.562913e-32
c8ra06793g2_1_IA_pacman,95724640000000.0,96037990000000.0
c8ra06793g2_1_IF_pacman,0.1227293,0.03135398
c8ra06793g2_1_R_pacman,0.006028857,0.006708821
c8ra06793g2_2_IA_pacman,104716100000000.0,102631600000000.0
c8ra06793g2_2_IF_pacman,0.06833936,0.02330337
c8ra06793g2_2_R_pacman,1.114809e-05,1.000188e-05
c8ra06793g2_4_IA_pacman,1552610000000000.0,3429017000000000.0
c8ra06793g2_4_IF_pacman,0.05924218,0.03123121
c8ra06793g2_4_R_pacman,1.850644e-05,2.464025e-05
c8sc00021b2_A_pacman,9.184286e-05,1.366274e-05
c8sc00021b2_R_pacman,8.11596e-05,2.257705e-05
c8sc04435j2_A_pacman,65568.59,109839.6
c8sc04435j2_R_pacman,427857.2,627162.4
c8ta01412d2_12_A_pacman,1.988788e-05,5.759989e-07
c8ta01412d2_12_F_pacman,1.864201e-05,3.466057e-07
c8ta01412d2_12_R_pacman,3.555199e-49,3.098182e-49
c8ta04498h2_R_pacman,0.0005050326,0.0001020024
c8ta06923a2_1_A_pacman,3.695325e-05,5.864004e-06
c8ta06923a2_1_R_pacman,0.001456319,0.0003154914
c8ta09080g2_R_pacman,3.27327e-05,4.94274e-06
c8ta10631b2_R_pacman,1.587133e-05,1.519158e-06
c8ta12092g2_R_pacman,2.966476e-05,6.996912e-07
c8tc02425a2_R_pacman,0.0003697363,6.619144e-05
c8tc03356k2_2_A_pacman,0.0005072929,5.359548e-05
c8tc03356k2_2_R_pacman,0.004448673,0.001081975
c8tc03356k2_3_R_pacman,0.0002764337,7.755543e-05
c9cc02439e2_2_R_pacman,1.081325e-06,2.978883e-08
c9cc02787d2_2_A_pacman,0.0001418545,1.719076e-05
c9cc02787d2_2_R_pacman,0.03364029,0.01737341
c9cc02819f2_6_F_pacman,0.0002981294,7.977966e-05
c9cc02819f2_6_R_pacman,0.000256212,5.748865e-05
c9cc04446a2_3_F_pacman,7.148523e-05,3.573929e-06
c9cc04446a2_3_R_pacman,2.509115e-19,1.106104e-19
c9cc04446a2_4_F_pacman,1.243129e-05,8.079062e-07
c9cc04446a2_4_R_pacman,9.22566e-06,8.929031e-06
c9cc05455c2_2_A_pacman,45619.02,27897.64
c9cc05455c2_2_F_pacman,1.807279e-05,1.987366e-06
c9cc05455c2_2_R_pacman,3.478542e-26,5.705899e-26
c9cc05498g2_F_pacman,0.02095905,0.01375747
c9cc05498g2_R_pacman,1.481316e-11,1.547729e-11
c9cc06739f2_1_R_pacman,0.0001999375,8.326092e-05
c9cc06739f2_2_R_pacman,0.0005570741,0.0003647173
c9cc06849j2_1_R_pacman,4.533958e-06,4.319971e-07
c9cc06849j2_2_R_pacman,0.0009899319,0.0006675306
c9cc08402a2_R_pacman,1.256959e-06,5.183474e-08
c9cc09664g2_1_F_pacman,0.002647997,0.0009822813
c9cc09664g2_1_R_pacman,2.358165e-05,1.317599e-06
c9cc09664g2_2_F_pacman,0.005935459,0.001958829
c9cc09664g2_2_R_pacman,5.084777e-05,1.25883e-05
c9ce00005d2_F_pacman,0.02388809,0.01299971
c9ce00005d2_R_pacman,1.51449e-08,2.129706e-08
c9ce00073a2_2_F_pacman,9.013265e-06,3.878793e-07
c9ce00073a2_2_R_pacman,2.118556e-13,1.177695e-13
c9ce00073a2_6_A_pacman,3.345565e-05,3.037056e-05
c9ce00073a2_6_R_pacman,0.0001065736,2.864169e-05
c9ce00098d2_1_A_pacman,8.363077e-06,1.375476e-07
c9ce00098d2_1_R_pacman,1.170077e-07,1.740198e-09
c9ce00098d2_2_A_pacman,0.009115958,0.004502907
c9ce00098d2_2_R_pacman,0.02563785,0.01706826
c9ce00113a1_IF_pacman,1.145341e-05,3.724939e-06
c9ce00113a1_R_pacman,3.895463e-10,2.049335e-10
c9ce00129h2_2_F_pacman,8.073989e-05,5.394877e-06
c9ce00129h2_2_R_pacman,2.860146e-14,9.806042e-15
c9ce00227h2_1_R_pacman,0.0001980368,2.239522e-05
c9ce00359b2_2_A_pacman,6.414049e-06,7.671385e-07
c9ce00359b2_2_R_pacman,0.0002512839,1.14154e-05
c9ce00371a2_2_A_pacman,0.005275776,0.002906511
c9ce00371a2_2_F_pacman,3.600723e-05,8.061054e-06
c9ce00371a2_2_R_pacman,1.096247e-05,2.233613e-06
c9ce00371a2_3_A_pacman,1.325722e-05,1.499487e-06
c9ce00371a2_3_R_pacman,0.0001245422,3.640951e-05
c9ce00371a2_4_A_pacman,8.002816e-06,7.482622e-07
c9ce00371a2_4_F_pacman,2.894499e-05,2.301044e-06
c9ce00371a2_4_R_pacman,3.081996e-05,6.650761e-06
c9ce00371a2_5_A_pacman,0.0001461379,3.60593e-05
c9ce00371a2_5_R_pacman,5.330275e-05,1.171446e-05
c9ce00418a4_1_R_pacman,4.390726e-05,4.984926e-06
c9ce00507b2_2_A_pacman,0.3869436,0.2856727
c9ce00507b2_2_F_pacman,6.1383e-05,7.479524e-06
c9ce00507b2_2_R_pacman,1.610165e-06,3.011561e-07
c9ce00825j2_4_R_pacman,4.027878e-06,1.749139e-07
c9ce00988d2_2_F_pacman,0.0001366376,4.300318e-05
c9ce00988d2_2_R_pacman,2.434614e-05,1.056525e-05
c9ce00998a2_5_R_pacman,0.0001929817,0.0001056768
c9ce01018a2_1_A_pacman,7.198584e-06,1.415561e-06
c9ce01018a2_1_R_pacman,0.0001884605,1.789136e-05
c9ce01018a2_2_A_pacman,2.078051e-05,1.432141e-06
c9ce01018a2_2_R_pacman,0.006722857,0.0001204788
c9ce01035a2_A_pacman,1.139987e-05,2.602523e-06
c9ce01035a2_R_pacman,6.61801e-06,2.853291e-07
c9ce01041f2_1_A_pacman,0.0009728707,0.0005812523
c9ce01041f2_1_F_pacman,0.0005744663,7.809219e-05
c9ce01041f2_1_R_pacman,2.734189e-29,4.083651e-29
c9ce01045a2_2_A_pacman,0.008440542,0.002215913
c9ce01045a2_2_F_pacman,0.01696651,0.003973109
c9ce01045a2_2_R_pacman,2.823864e-33,2.014912e-33
c9ce01060b2_10_A_pacman,0.1876856,0.3178885
c9ce01060b2_10_F_pacman,0.0009063222,8.267008e-05
c9ce01060b2_10_R_pacman,5.087344e-10,3.147017e-10
c9ce01087d2_A_pacman,0.001075942,0.0003168505
c9ce01087d2_R_pacman,0.001244373,8.265322e-05
c9ce01245a2_1_A_pacman,352751500.0,266538400.0
c9ce01245a2_1_R_pacman,0.1156708,0.0927476
c9ce01309a2_3_A_pacman,2.106408,3.288888
c9ce01309a2_3_R_pacman,0.0009155381,0.0008449108
c9ce01332f2_3_F_pacman,0.0006321146,0.000187154
c9ce01332f2_3_R_pacman,1.614376e-06,1.861616e-07
c9ce01474h2_2_A_pacman,7.33193,1.285902
c9ce01474h2_2_R_pacman,8.312468,2.491398
c9ce01529a2_1_A_pacman,2.549035,3.812896
c9ce01529a2_1_R_pacman,0.0001848608,0.000217607
c9ce01567a2_1_A_pacman,0.0002084474,8.049517e-05
c9ce01567a2_1_R_pacman,0.0001294909,0.0002271847
c9ce01567a2_3_A_pacman,4.550813e-06,9.505184e-08
c9ce01567a2_3_R_pacman,9.217867e-06,7.134322e-07
c9ce01582e2_A_pacman,6160301000.0,8174334000.0
c9ce01582e2_R_pacman,0.0004549883,0.0001254534
c9ce01675a2_1_R_pacman,8.032537e-05,2.254552e-05
c9ce01675a2_3_R_pacman,8.539575e-05,1.063476e-05
c9ce01675a2_5_R_pacman,4.243534e-05,7.582781e-06
c9ce01691k2_1_IA_pacman,0.01820889,0.02047563
c9ce01691k2_1_R_pacman,0.01803974,0.01140591
c9ce01691k2_2_IF_pacman,0.0007281768,0.0002226495
c9ce01691k2_2_R_pacman,3.369907e-12,4.997643e-12
c9ce01846h2_R_pacman,7.804367e-06,1.410683e-06
c9ce01932d2_10_IF_pacman,8.06231e-05,1.782505e-06
c9ce01932d2_10_R_pacman,5.887952e-11,2.094686e-11
c9ce01932d2_4_IF_pacman,4.693691e-05,2.842023e-06
c9ce01932d2_4_R_pacman,9.746897e-11,3.951404e-11
c9ce01932d2_5_IF_pacman,7.038917e-05,8.644404e-06
c9ce01932d2_5_R_pacman,3.972413e-11,4.199443e-11
c9ce01932d2_6_IF_pacman,0.0001003426,5.928838e-06
c9ce01932d2_6_R_pacman,2.257968e-11,3.765488e-11
c9ce01932d2_8_IF_pacman,0.0001522803,1.259082e-05
c9ce01932d2_8_R_pacman,2.661307e-11,1.793557e-11
c9ce01940e2_F_pacman,2.507154e-05,5.098207e-06
c9ce01940e2_R_pacman,3.506452e-08,1.766331e-08
c9ce02006c2_6_A_pacman,9.494688e-05,5.773784e-05
c9ce02006c2_6_R_pacman,0.0001378412,9.413819e-06
c9dt00081j2_2_A_pacman,0.005168607,0.005737706
c9dt00081j2_2_R_pacman,0.0004317208,2.133837e-05
c9dt00115h2_1_R_pacman,0.0002455727,9.38774e-05
c9dt00249a2_A_pacman,0.003177441,0.001412421
c9dt00249a2_R_pacman,0.01253876,0.01067887
c9dt00791a2_2_F_pacman,3.646925e-05,1.084343e-05
c9dt00791a2_2_R_pacman,2.347946e-12,2.710042e-12
c9dt00941h2_1_F_pacman,0.0005470766,0.0002049617
c9dt00941h2_1_R_pacman,1.472901e-05,1.886749e-06
c9dt00941h2_3_F_pacman,6.221293e-05,1.210632e-05
c9dt00941h2_3_R_pacman,1.489845e-05,1.110498e-06
c9dt00968j2_A_pacman,0.01682018,0.006453453
c9dt00968j2_R_pacman,0.02298094,0.007881373
c9dt01050e2_4_F_pacman,5.712601e-05,5.214917e-06
c9dt01050e2_4_R_pacman,0.03796789,0.03852497
c9dt01249d2_A_pacman,7.361072,6.908224
c9dt01249d2_R_pacman,0.001490504,0.00029258
c9dt01253b2_12_F_pacman,0.2491812,0.1718742
c9dt01253b2_12_R_pacman,2.798874e-07,1.289972e-07
c9dt01544b2_2_F_pacman,0.01737804,0.02133916
c9dt01544b2_2_R_pacman,5.645635e-12,4.224295e-12
c9dt01859j2_2_A_pacman,2958694.0,1442399.0
c9dt01859j2_2_F_pacman,7.536099e-05,2.044464e-05
c9dt01859j2_2_R_pacman,4.7282e-11,4.23078e-11
c9dt01907c2_A_pacman,925129500.0,1060291000.0
c9dt01907c2_F_pacman,0.0008147314,0.0002868608
c9dt01907c2_R_pacman,5.223526e-15,1.007109e-14
c9dt02224d2_A_pacman,5.919567e-05,1.555964e-05
c9dt02224d2_F_pacman,0.0005452851,0.0002547235
c9dt02224d2_R_pacman,0.002505305,0.002805368
c9dt02278c2_2_R_pacman,0.005791876,0.004287567
c9dt02278c2_3_R_pacman,0.0001234366,4.168263e-05
c9dt02820j2_A_pacman,1.369373e-05,4.23017e-06
c9dt02820j2_F_pacman,1.306176e-05,2.563561e-06
c9dt02820j2_R_pacman,0.0003960737,0.0002362572
c9dt04229f2_A_pacman,11604.86,27541.78
c9dt04229f2_R_pacman,2574.732,2834.842
c9dt04571f2_4_F_pacman,0.4290624,0.2469975
c9dt04571f2_4_R_pacman,7.837102e-23,2.022066e-22
c9dt04836g2_F_pacman,2.708208e-05,1.21686e-06
c9dt04836g2_R_pacman,1.291416e-12,7.184015e-13
c9me00133f2_2_R_pacman,0.002997464,0.0008607378
c9mh00133f2_F_pacman,3.736051e-05,2.241863e-06
c9mh00133f2_R_pacman,1.809476e-08,1.902891e-08
c9nj00682f2_3_A_pacman,0.06421789,0.05178448
c9nj00682f2_3_F_pacman,0.002868853,0.005701175
c9nj00682f2_3_R_pacman,0.0003823246,8.834144e-05
c9nj02025j2_A_pacman,0.0002634466,2.543212e-05
c9nj02025j2_F_pacman,0.02549423,0.005101545
c9nj02025j2_R_pacman,1.817219e-13,2.835405e-13
c9nj02064k2_2_A_pacman,0.0001803202,1.003802e-05
c9nj02064k2_2_R_pacman,7.778822e-05,5.152974e-06
c9nj02091h2_R_pacman,0.00755855,0.001380866
c9nj03664d2_4_A_pacman,3513754000000.0,7901309000000.0
c9nj03664d2_4_R_pacman,0.1238201,0.06155426
c9nj03664d2_6_A_pacman,4239594000000.0,5377491000000.0
c9nj03664d2_6_R_pacman,0.0980693,0.07917582
c9nj04154k2_A_pacman,1.163644e-05,1.003453e-06
c9nj04154k2_F_pacman,7.919087e-06,3.867776e-07
c9nj04154k2_R_pacman,1.33152e-06,5.846695e-08
c9nj05999g2_A_pacman,4.951089e-06,1.353004e-07
c9nj05999g2_R_pacman,0.0002654372,0.0003620424
c9nr02167a2_2_IA_pacman,0.005677134,0.001384646
c9nr02167a2_2_IF_pacman,0.0002105516,2.925617e-05
c9nr02167a2_2_R_pacman,2.360994e-12,1.724002e-12
c9qi00044e2_1_A_pacman,0.05463658,0.007496501
c9qi00044e2_1_F_pacman,0.09361626,0.08503506
c9qi00044e2_1_R_pacman,5.673658e-15,1.337718e-15
c9qi00044e2_2_F_pacman,0.01372368,0.004518651
c9qi00044e2_2_R_pacman,0.001838411,0.001139257
c9qi01058k2_R_pacman,2.034266e-05,3.910099e-06
c9qi01440c2_1_IA_pacman,18269980000000.0,25610680000000.0
c9qi01440c2_1_IF_pacman,0.0003914464,3.312779e-05
c9qi01440c2_1_R_pacman,2.420964e-09,1.537116e-09
c9qi01440c2_2_IA_pacman,6273.559,12088.23
c9qi01440c2_2_IF_pacman,7.07043e-05,1.330876e-05
c9qi01440c2_2_R_pacman,1.915504e-11,1.866351e-11
c9qi01490j2_2_R_pacman,6.001503e-06,9.998879e-07
c9ra02028d2_R_pacman,1.541065,0.1105378
c9ra04551a2_A_pacman,8.402873e-06,5.35171e-06
c9ra04551a2_R_pacman,1.728426e-05,3.842524e-06
c9ra06703e2_3_A_pacman,0.1810894,0.06558799
c9ra06703e2_3_F_pacman,0.8224192,0.5542305
c9ra06703e2_3_R_pacman,1.288243e-11,1.416691e-11
c9ra07031a2_4_IF_pacman,0.0002936642,4.128318e-05
c9ra07031a2_4_R_pacman,7.166081e-10,4.393917e-10
c9ra07709j2_R_pacman,0.0002551865,0.0003504723
c9ra07737e2_3_F_pacman,8.555491e-06,3.732575e-07
c9ra07737e2_3_R_pacman,8.680645e-09,1.965591e-09
c9ra08983g2_A_pacman,7.364456e-06,2.238409e-07
c9ra08983g2_R_pacman,0.113581,0.01755625
c9sc01301f2_1_A_pacman,1643.039,4408.751
c9sc01301f2_1_F_pacman,364.5918,268.4742
c9sc01301f2_1_R_pacman,0.0001736627,2.245878e-05
c9sc01301f2_2_A_pacman,29.57334,33.38913
c9sc01301f2_2_F_pacman,918277100.0,970873200.0
c9sc01301f2_2_R_pacman,9.358472e-05,1.595715e-05
c9sc04043a2_3_F_pacman,2.497441e-05,1.285624e-06
c9sc04043a2_3_R_pacman,9.6122e-23,1.333061e-22
c9ta04026a2_A_pacman,826.5968,1429.573
c9ta04026a2_R_pacman,914.5107,939.5516
c9ta10701k2_A_pacman,2476.586,5120.299
c9ta10701k2_R_pacman,312183.9,390445.0
c9tc00851a2_2_F_pacman,0.8746392,1.768687
c9tc00851a2_2_R_pacman,0.0001048606,2.759413e-05
c9tc03096d2_A_pacman,332.1413,543.962
c9tc03096d2_R_pacman,416.8426,730.1386
c9tc03858b2_IF_pacman,0.002249726,0.001540628
c9tc03858b2_R_pacman,1.925347e-06,3.68531e-07
c9tc05471e2_4_A_pacman,40191170.0,40673480.0
c9tc05471e2_4_F_pacman,9.24318e-06,2.869693e-07
c9tc05471e2_4_R_pacman,2.351122e-17,8.355483e-18
cg034025wsi20030214_115651_A_pacman,14892930.0,10611690.0
cg034025wsi20030214_115651_F_pacman,0.00224969,0.0002669818
cg034025wsi20030214_115651_R_pacman,6.822514e-44,1.872701e-43
cg050585esi20051105_115011_A_pacman,1.262387e-05,2.774111e-06
cg050585esi20051105_115011_F_pacman,9.846711e-05,5.327537e-05
cg050585esi20051105_115011_R_pacman,6.125657e-13,8.813105e-13
cg300302n_si_004_F_pacman,1.424492e-06,6.182392e-08
cg300302n_si_004_R_pacman,1.292088e-46,1.345303e-46
cg400174r_si_002_1_A_pacman,13.39581,6.935051
cg400174r_si_002_1_F_pacman,0.0009782199,0.0002146113
