name,n_atom,ave_mass,Volume,Density,sg,Di,Df,Dif,VF,PV,ASA,NASA,topology,catention,dimension,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3,KH,error,co2,co2_error,n2,n2_error
1507895_R,360,11.768,3723.89,1.88911,14,2.40306,1.29805,2.38133,0.3234,0.171191,0,0,pts,1,3,262.5354,473.704,1183.9212,1275.9552,5161,9720,10124,7984,36.5,73,144,169,221,559,728,740,16.91885,44.1291,70.4996,83.0425,1.44,33.024,22.008,45.456,4096,4096,2752,5120,1,8,7,13,64,128,168,232,2.8561,9.8696,9.0753,15.1593,0,-17.92,-9.94,-22.28,0,448,405,752,0,0,0,0,0,48,35,75,0,7.68,6.46,13,94.05706667,166.9792,248.5474667,256.9246667,445.6666667,784,1098.666667,946.6666667,12,23.33333333,34,38.66666667,57.33333333,134,172.6666667,166.6666667,5.668666667,11.9366,16.429,16.45293333,11.8336,9.0128,20.30582857,15.03771429,64,49.14285714,100.5714286,82.28571429,1,1,2,1.714285714,1,3,3.714285714,5.714285714,0.5329,0.560014286,1.011571429,0.9636,28.09,56.93714286,76.33076657,102.6685714,0,0.82,0.977142857,1.525714286,0,1.857142857,3.428571429,3.428571429,0,0,0,0,0,-2,-1.714285714,-4,0,-0.037142857,0.074285714,-0.068571429,0,-5.442857143,-3.802031429,-10.28571429,4.145828571,9.632457143,18.0544,0,22.07142857,52,39.14285714,0,0.428571429,1.142857143,2.428571429,0,3.285714286,10.28571429,7,0,0.238957143,0.651428571,0.787557143,0,21.56357143,82.88,81.92379943,0,0,0.362857143,1.565714286,0,0,0.714285714,11.71428571,0,0,0,0,0,0,-0.285714286,4.571428571,0,0,-0.014285714,0.765714286,0,0,-3.042857143,6.38578,0,1.21E-17,3.04E-17,0,0,0,0
1507904_R,128,8.623203125,1284.29,1.42716,2,2.30291,1.52858,2.27492,0.3544,0.248326,0,0,hcb,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45E-10,4.11E-10,0,0,0,0
1507920_R,264,9.204164091,3952.11,1.02096,2,8.16437,6.77706,8.16437,0.5472,0.535966,1214.77,0,hcb,1,2,190.5124,310.8384,1031.9226,883.5984,4504,9792,9978,7488,19,42,96,96,150,426,528,402,12.9586,36.354,60.8148,57.6846,1.2769,34.9848,18.9501,30.6117,3481,4248,2301,3717,1,9,6,9,81,162,162,189,3.0976,11.5632,8.0256,11.88,0,-20.79,-9.99,-16.92,0,459,315,468,0,0,0,0,0,63,36,60,0,9.27,6,9.09,494.5881333,1080.378,1785.041733,2139.1514,1813.333333,4172,5981.333333,6608,79.33333333,166.6666667,280,336.6666667,446.6666667,1101.333333,1546.666667,1823.333333,30.50393333,76.28253333,114.4952,132.7862,11.8336,9.6148,21.4484,16.942,64,52,116,76,1,1,2,2,1,3,4,5.333333333,0.5329,0.5548,1.0877,0.9782,28.09,49.555,77.645,101.7788415,0,0.645,0.645,1.955,0,1.5,1.5,6.5,0,0,0,0,0,-2,-2,-3.333333333,0,-0.03,-0.03,0.12,0,-4.05,-4.05,-8.603555,10.7536,20.00426667,24.65751111,20.55808889,57.75,103.1666667,109.2777778,85.88888889,1,2.166666667,2.777777778,2.444444444,5.333333333,11.16666667,12.05555556,13.05555556,0.545233333,1.160983333,1.324433333,1.149744444,39.2025,112.578769,129.5534565,123.3709757,0,0.696666667,1.84,1.951111111,0,2.166666667,7.333333333,7.611111111,0,0,0,0,0,0.388888889,0.277777778,-0.055555556,0,0.04,0.242222222,0.236666667,0,-3.767851667,-5.749974444,-6.333307778,5.56E-06,4.15E-07,0.00027436,3.53E-05,0.07309972,0.00337518
1508087_R,304,10.23268421,13227.7,0.390506,98,12.37937,9.94492,12.3649,0.8422,2.15669,1992.59,0,wbl,1,3,151.566,271.072,645.5328,665.984,2466,5408,5856,6784,16,36,64,80,100,244,320,384,11.5094,29.1416,42.5808,52.0928,3.61,32.68,19.38,45.524,841,1160,696,1624,1,5,4,8,25,45,60,100,1.9044,5.037,4.2504,8.28,0,-7.7,-2.6,-8.76,0,105,92,176,0,0,0,0,0,16,8,20,0,3.25,2.44,5.04,478.266,983.433,1599.7588,1984.462,1962,4128,6040,6652,72,150,244,312,394,974,1352,1632,30.2328,72.1798,107.5748,129.0408,11.8336,8.772,20.6056,16.34,64,48,112,56,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,0.8322,28.09,59.89,87.98,83.777683,0,0.89,0.89,2.13,0,2,2,9,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,0.32,0,-6,-6,-5.20711,11.8336,17.544,41.452,56.588,64,96,160,176,1,2,5,7,4,14,24,26,0.5329,1.1242,2.2265,2.7667,28.09,119.78,227.445366,275.220732,0,1.78,5.15,7.63,0,4,20,34,0,0,0,0,0,-3,-2,1,0,-0.08,0.6,1.32,0,-12,-16.41422,-14.82844,2.04E-05,2.22E-06,0.000196899,4.37E-05,0.1356733,0.005382064
1508222_R,244,12.31435748,2432.44,2.05118,14,2.05961,1.06454,1.95856,0.3096,0.150937,0,0,sql,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04E-23,8.15E-24,0,0,0,0
1512471_R,486,8.365718444,5462.55,1.23593,15,5.31791,2.55717,5.30498,0.4382,0.354551,0,422.432,,1,3,92.58886667,166.1525333,276.6814667,357.952,1213.666667,2500,3124.666667,1952,11.66666667,22.66666667,34,42.66666667,59.33333333,149.3333333,171.3333333,114.6666667,7.691066667,16.30346667,23.82113333,24.22933333,3.5344,28.67626667,28.764,55.77333333,729,954,972,1422,1,4.666666667,6,11.33333333,22.66666667,54.66666667,84,108,1.5876,4.3428,5.8212,8.862,0,-6.48,-4.02,-8.36,0,90.66666667,126,253.3333333,0,0,0,0,0,11.33333333,10,28.66666667,0,2.433333333,2.94,7.246666667,379.9635,819.774,1370.8131,1603.9395,1432.5,3240,4695,5085,60,126,213,255,339,837,1203,1464,23.5848,58.3968,88.3779,103.5705,10.5376,12.138,25.4876,15.992,56.5,66,108.5,72.5,1,1.5,3,2,2.5,7.5,10,8,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2,7.5,5.5,0,0,0,0,0,-2,-1,-2.5,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,10.5376,18.6456,42.30552,29.672,56.5,101.4,150.9,127.1,1,2.3,5.4,3.7,5.9,19.8,25.4,20.1,0.5477,1.31593,2.3007,1.77767,41.425,173.342,263.5348378,210.4529168,0,1.447,3.893,3.078,0,3.1,19.4,11.4,0,0,0,0,0,-1.8,3.8,-0.4,0,-0.062,0.912,0.322,0,-10.65,-4.238486,-11.577821,0.000119384,1.40E-05,0.002941929,0.001035722,0.1818216,0.008293751
1512639_R,112,12.180875,1118.44,2.02551,2,2.97358,1.01661,2.97358,0.3344,0.165094,0,0,cpq,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30E-05,8.66E-06,0,0,0,0
1512639_R,112,12.180875,1118.44,2.02551,2,2.97358,1.01661,2.97358,0.3344,0.165094,0,0,cpq,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30E-05,8.66E-06,0,0,0,0
1512698_R,184,10.75615217,2120,1.55025,14,2.426,1.59352,2.40479,0.365,0.235446,0,0,hcb,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57E-13,1.40E-13,0,0,0,0
1512698_R,184,10.75615217,2120,1.55025,14,2.426,1.59352,2.40479,0.365,0.235446,0,0,hcb,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57E-13,1.40E-13,0,0,0,0
1512699_R,244,9.703393443,2563.62,1.53358,14,2.68809,1.52924,2.56562,0.3738,0.243743,0,0,hcb,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91E-12,7.23E-13,0,0,0,0
1512700_R,224,9.536535714,2392.46,1.48268,14,2.81894,1.30974,2.69963,0.3668,0.247389,0,0,fes,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86E-07,1.71E-07,0,0,0,0
1512701_R,244,9.703393443,2470.35,1.59148,14,2.51726,1.32832,2.51726,0.364,0.228718,0,0,fes,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86E-15,1.01E-14,0,0,0,0
1512757_R,102,11.493988,1144.6,1.70084,18,3.51348,2.24067,3.40833,0.3356,0.197314,0,5.9869,ins,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98E-08,5.81E-09,0,0,3.84E-05,8.83E-05
1512759_R,224,11.20983571,2400.81,1.73676,18,2.87839,1.16725,2.86847,0.3234,0.186209,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.64E-09,1.67E-09,0,0,0,0
1512770_R,138,9.19373913,1348.1,1.56278,147,2.69915,1.32741,2.69915,0.2936,0.18787,0,0,kgd,1,2,819.1092,1601.0928,4035.8328,4777.6176,4200,11808,22692,32112,114,252,504,684,756,2016,3360,4488,54.4914,151.506,273.2808,402.8412,1.7161,27.0384,23.4752,71.7618,144,576,720,1332,1,6,8,18,36,84,180,222,1.9321,6.0882,10.286,16.402,0,-12.78,-7.44,-31.2,0,24,36,105,0,0,0,0,0,22,18,71,0,3.96,3.72,13.22,62.2683,98.72325,140.3658,115.55325,301.5,468,594,486,7.5,13.5,18,16.5,31.5,67.5,78,76.5,3.58275,6.89535,8.5074,7.75005,11.8336,8.772,18.98388571,10.02514286,64,48,74.28571429,54.85714286,1,1,2,1.142857143,1,3,3.142857143,4.285714286,0.5329,0.5621,0.850971429,0.6424,28.09,59.89,61.89087114,68.44571429,0,0.89,1.361428571,1.017142857,0,2,6.714285714,2.285714286,0,0,0,0,0,-2,-1.142857143,-3.142857143,0,-0.04,0.294285714,-0.045714286,0,-6,-1.077522857,-6.857142857,3.960685714,9.966857143,24.54582857,0,21,54,45,0,0.428571429,1.285714286,3.428571429,0,3.857142857,14.14285714,10.28571429,0,0.241071429,0.7425,1.067142857,0,23.46857143,107.5114286,116.8664134,0,0,0.63,2.348571429,0,0,1.285714286,17.57142857,0,0,0,0,0,0,-0.857142857,6.857142857,0,0,-0.025714286,1.148571429,0,0,-5.014285714,9.57867,0,3.13E-12,1.24E-12,0,0,0,0
1512771_R,444,7.24072973,3438.8,1.55241,14,2.63614,1.08112,2.61354,0.2876,0.18526,0,0,ant,1,3,1200.3546,2424.8448,6861.74,5752.4576,4704,13248,22992,28416,186,392,1036,868,1444,3472,4788,5568,68.7274,196.012,353.3772,419.338,1.7161,27.0384,20.10413333,55.56146667,144,576,576,1120,1,6,6.666666667,14,36,80,144,196,1.9321,6.0882,8.2844,13.79806667,0,-12.78,-6.613333333,-24.07333333,0,24,32,74.66666667,0,0,0,0,0,22.66666667,16,51.33333333,0,3.96,3.306666667,9.533333333,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,19.3156,17.544,64,48,88,96,1,1,2,2,1,3,4,10,0.5329,0.5621,0.9563,1.1242,28.09,59.89,75.5438415,119.78,0,0.89,1.265,1.78,0,2,5,4,0,0,0,0,0,-2,-2,-8,0,-0.04,0.15,-0.08,0,-6,-3.653555,-12,4.6208,11.628,48.7008,0,24.5,63,73.5,0,0.5,1.5,7,0,4.5,25.5,21,0,0.28125,0.86625,2.0775,0,27.38,125.43,236.401991,0,0,0.735,5.26,0,0,1.5,38.5,0,0,0,0,0,0,-4,14,0,0,-0.03,2.48,0,0,-5.85,19.853785,0,4.03E-12,7.72E-12,0,0,0,0
1512808_R,220,14.87703636,2536.75,2.14245,14,4.32968,2.39415,4.32759,0.3584,0.167285,0,189.772,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003900262,0.000723497,2.80E-05,2.22E-05,0.02195014,0.007723594
1512808_R,220,14.87703636,2536.75,2.14245,14,4.32968,2.39415,4.32759,0.3584,0.167285,0,189.772,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003900262,0.000723497,2.80E-05,2.22E-05,0.02195014,0.007723594
1512809_R,244,13.95178689,2556.9,2.21083,14,2.56317,1.23672,2.56317,0.31,0.140219,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12E-09,1.03E-09,0,0,0,0
1512809_R,244,13.95178689,2556.9,2.21083,14,2.56317,1.23672,2.56317,0.31,0.140219,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12E-09,1.03E-09,0,0,0,0
1512975_R,186,9.88,1979.93,1.54129,15,2.44184,1.63433,2.41548,0.385,0.249791,0,0,hxl,1,2,338.1111,654.648,1352.384,1502.52,4140,8736,10172,12624,45,96,166,204,262,632,852,1024,22.7653,57.4224,84.8558,109.978,2.7225,26.488,19.635,45.298,900,1120,840,1840,1,4.666666667,4.666666667,9.333333333,22.66666667,45.33333333,68,110.6666667,1.7161,4.462733333,4.707266667,8.838133333,0,-8.353333333,-4.2,-12.05333333,0,102.6666667,112,218.6666667,0,0,0,0,0,13.33333333,8.666666667,22.66666667,0,2.706666667,2.52,5.48,151.0794,289.986,469.8604,533.817,624,1200,1780,1944,22,44,72,82,116,276,376,442,9.1558,20.9132,30.5704,35.805,11.8336,8.772,19.86845714,17.544,64,48,98.28571429,96,1,1,2,2,1,3,4,6.571428571,0.5329,0.5621,1.015742857,1.1242,28.09,59.89,80.87362371,119.78,0,0.89,1.104285714,1.78,0,2,3.714285714,4,0,0,0,0,0,-2,-2,-4.571428571,0,-0.04,0.068571429,-0.08,0,-6,-4.659174286,-12,2.640457143,6.644571429,16.36388571,0,14,36,30,0,0.285714286,0.857142857,2.285714286,0,2.571428571,9.428571429,6.857142857,0,0.160714286,0.495,0.711428571,0,15.64571429,71.67428571,77.91094229,0,0,0.42,1.565714286,0,0,0.857142857,11.71428571,0,0,0,0,0,0,-0.571428571,4.571428571,0,0,-0.017142857,0.765714286,0,0,-3.342857143,6.38578,0,8.39E-16,7.21E-16,0,0,0,0
1512989_R,87,9.971045977,877.77,1.64113,1,3.02557,1.38073,3.01,0.3342,0.20364,0,0,hcb,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000846972,0.000583072,0,0,0,0
1513353_R,216,10.62675,3258.86,1.16963,169,7.23335,7.05081,7.23335,0.5756,0.49212,1059.56,0,unj,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42E-05,7.88E-06,0.00028196,9.33E-05,0.05266606,0.001000384
1513702_R,184,11.16886957,1978.94,1.72445,176,2.71695,1.38184,2.71695,0.3872,0.224535,0,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58E-07,1.27E-07,0,0,0,0
1513864_R,434,11.02611521,17784.9,0.446812,167,16.88994,10.60605,16.88994,0.8356,1.87014,2041.54,0,cor,1,3,203.7418,392.16,843.666,934.992,4648,8832,18960,20160,23,56,96,132,152,416,720,864,17.3495,44.092,76.776,102.5796,2.7225,22.704,20.79,63.7065,900,960,3240,2700,1,4,6,12,16,40,84,108,1.7161,3.8252,8.1744,11.6328,0,-7.16,-2.7,-18.81,0,88,72,270,0,0,0,0,0,6,3,21,0,2.32,1.62,6.84,472.7457,966.144,1600.3668,2054.112,1980,4128,6072,6768,69,144,236,312,380,952,1376,1560,29.2461,69.608,104.7596,125.9544,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,17.544,41.452,58.996,64,96,160,256,1,2,5,7,4,14,24,40,0.5329,1.1242,2.2265,3.3507,28.09,119.78,227.445366,347.225366,0,1.78,5.15,6.93,0,4,20,24,0,0,0,0,0,-3,-2,-6,0,-0.08,0.6,0.52,0,-12,-16.41422,-28.41422,3.83E-06,9.12E-08,0.000312141,0.000130897,0.14746,0.004861045
1514156_R,174,10.95655172,1991.5,1.58962,164,5.88104,3.73925,5.88104,0.417,0.262328,512.788,0,kgm,1,3,170.926,331.616,698.3328,908.16,2470,5472,6092,7040,20,44,76,112,120,308,428,512,12.057,31.3024,47.2132,60.736,3.61,32.68,27.74,45.524,841,1160,754,1624,1,5,6,8,25,55,70,100,1.9044,5.037,5.2716,8.28,0,-7.7,-3.2,-8.76,0,105,148,176,0,0,0,0,0,14,16,20,0,3.25,4.46,5.04,1087.4946,2228.292,3927.1176,4437.4332,4728,9576,14328,16176,150,324,564,648,924,2388,3024,3420,64.887,155.8788,236.2452,274.3944,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,17.544,52.0816,53.2856,64,96,184,224,1,2,6,6,4,16,28,30,0.5329,1.1242,2.4674,2.7594,28.09,119.78,219.533049,255.535366,0,1.78,5.5,5.15,0,4,25,20,0,0,0,0,0,-4,-2,-3,0,-0.08,1,0.6,0,-12,-9.62133,-16.41422,2.29E-05,1.80E-06,0.00656328,0.000655076,0.3047001,0.02922973
1514156_R,174,10.95655172,1991.5,1.58962,164,5.88104,3.73925,5.88104,0.417,0.262328,512.788,0,kgm,1,3,170.926,331.616,698.3328,908.16,2470,5472,6092,7040,20,44,76,112,120,308,428,512,12.057,31.3024,47.2132,60.736,3.61,32.68,27.74,45.524,841,1160,754,1624,1,5,6,8,25,55,70,100,1.9044,5.037,5.2716,8.28,0,-7.7,-3.2,-8.76,0,105,148,176,0,0,0,0,0,14,16,20,0,3.25,4.46,5.04,1087.4946,2228.292,3927.1176,4437.4332,4728,9576,14328,16176,150,324,564,648,924,2388,3024,3420,64.887,155.8788,236.2452,274.3944,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,17.544,52.0816,53.2856,64,96,184,224,1,2,6,6,4,16,28,30,0.5329,1.1242,2.4674,2.7594,28.09,119.78,219.533049,255.535366,0,1.78,5.5,5.15,0,4,25,20,0,0,0,0,0,-4,-2,-3,0,-0.08,1,0.6,0,-12,-9.62133,-16.41422,2.29E-05,1.80E-06,0.00656328,0.000655076,0.3047001,0.02922973
1514433_R,296,9.168140378,2996.55,1.50384,88,2.45573,1.38769,2.43622,0.3576,0.237792,0,0,lvt,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18E-14,2.28E-14,0,0,0,0
