N_atoms,cell_00_0,cell_01_0,cell_02_0,cell_10_0,cell_11_0,cell_12_0,cell_20_0,cell_21_0,cell_22_0,volume_0,LCD_0,PLD_0,LFPD_0,density_0,VF_0,PV_0,f-sbu-chi-0,f-sbu-chi-1,f-sbu-chi-2,f-sbu-chi-3,f-sbu-Z-0,f-sbu-Z-1,f-sbu-Z-2,f-sbu-Z-3,f-sbu-I-0,f-sbu-I-1,f-sbu-I-2,f-sbu-I-3,f-sbu-T-0,f-sbu-T-1,f-sbu-T-2,f-sbu-T-3,f-sbu-S-0,f-sbu-S-1,f-sbu-S-2,f-sbu-S-3,mc-chi-0,mc-chi-1,mc-chi-2,mc-chi-3,mc-Z-0,mc-Z-1,mc-Z-2,mc-Z-3,mc-I-0,mc-I-1,mc-I-2,mc-I-3,mc-T-0,mc-T-1,mc-T-2,mc-T-3,mc-S-0,mc-S-1,mc-S-2,mc-S-3,D_mc-chi-0,D_mc-chi-1,D_mc-chi-2,D_mc-chi-3,D_mc-Z-0,D_mc-Z-1,D_mc-Z-2,D_mc-Z-3,D_mc-I-0,D_mc-I-1,D_mc-I-2,D_mc-I-3,D_mc-T-0,D_mc-T-1,D_mc-T-2,D_mc-T-3,D_mc-S-0,D_mc-S-1,D_mc-S-2,D_mc-S-3,f-link-chi-0,f-link-chi-1,f-link-chi-2,f-link-chi-3,f-link-Z-0,f-link-Z-1,f-link-Z-2,f-link-Z-3,f-link-I-0,f-link-I-1,f-link-I-2,f-link-I-3,f-link-T-0,f-link-T-1,f-link-T-2,f-link-T-3,f-link-S-0,f-link-S-1,f-link-S-2,f-link-S-3,lc-chi-0,lc-chi-1,lc-chi-2,lc-chi-3,lc-Z-0,lc-Z-1,lc-Z-2,lc-Z-3,lc-I-0,lc-I-1,lc-I-2,lc-I-3,lc-T-0,lc-T-1,lc-T-2,lc-T-3,lc-S-0,lc-S-1,lc-S-2,lc-S-3,lc-alpha-0,lc-alpha-1,lc-alpha-2,lc-alpha-3,D_lc-chi-0,D_lc-chi-1,D_lc-chi-2,D_lc-chi-3,D_lc-Z-0,D_lc-Z-1,D_lc-Z-2,D_lc-Z-3,D_lc-I-0,D_lc-I-1,D_lc-I-2,D_lc-I-3,D_lc-T-0,D_lc-T-1,D_lc-T-2,D_lc-T-3,D_lc-S-0,D_lc-S-1,D_lc-S-2,D_lc-S-3,D_lc-alpha-0,D_lc-alpha-1,D_lc-alpha-2,D_lc-alpha-3,func-chi-0,func-chi-1,func-chi-2,func-chi-3,func-Z-0,func-Z-1,func-Z-2,func-Z-3,func-I-0,func-I-1,func-I-2,func-I-3,func-T-0,func-T-1,func-T-2,func-T-3,func-S-0,func-S-1,func-S-2,func-S-3,func-alpha-0,func-alpha-1,func-alpha-2,func-alpha-3,D_func-chi-0,D_func-chi-1,D_func-chi-2,D_func-chi-3,D_func-Z-0,D_func-Z-1,D_func-Z-2,D_func-Z-3,D_func-I-0,D_func-I-1,D_func-I-2,D_func-I-3,D_func-T-0,D_func-T-1,D_func-T-2,D_func-T-3,D_func-S-0,D_func-S-1,D_func-S-2,D_func-S-3,D_func-alpha-0,D_func-alpha-1,D_func-alpha-2,D_func-alpha-3
144.0,10.943,0.0,0.0,0.0,11.828,0.0,0.0,0.0,19.261,2493.024499,4.70447,3.94356,4.68752,1.9293,0.4642,0.240606,146.78175,257.523,729.7244,981.954,4761.0,8388.0,10808.0,5364.0,18.0,40.0,84.0,116.0,124.0,354.0,547.0,406.0,12.5109,32.8909,60.2493,65.7272,1.44,30.0,29.07,45.99,3969.0,3654.0,3591.0,5103.0,1.0,7.5,9.5,13.0,56.5,128.0,214.5,218.5,2.8224,9.2652,12.2892,15.036,0.0,-16.0,-12.825,-22.725,0.0,414.5,541.5,738.0,0.0,0.0,0.0,0.0,0.0,39.5,43.0,69.0,0.0,7.085,8.645,12.89,96.45486667,165.495,247.3212,245.8908,490.6666667,840.0,1204.0,1128.0,11.33333333,22.0,30.66666667,30.66666667,52.66666667,118.0,138.6666667,126.6666667,5.831,11.89393333,15.9108,15.09106667,11.104,10.66693333,23.65348148,24.75479111,59.77777778,58.13333333,119.8814815,125.3777778,1.0,1.281481481,2.562962963,2.562962963,1.844444444,5.533333333,7.940740741,6.303703704,0.541231852,0.72899037,1.348333333,1.336423704,35.59711111,90.10703704,135.0922913,116.6774025,0.0,0.915333333,1.151777778,0.789407407,0.0,2.0,3.688888889,2.896296296,0.0,0.0,0.0,0.0,0.0,-2.0,-1.718518519,-0.925925926,0.0,-0.04,0.066962963,0.082814815,0.0,-6.506666667,-5.692371704,-3.121260593,3.944533333,2.924,6.868533333,6.409866667,21.33333333,16.0,37.33333333,34.66666667,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,1.666666667,0.177633333,0.187366667,0.365,0.369866667,9.363333333,19.96333333,29.32666667,33.03666667,0.0,0.296666667,0.296666667,0.43,0.0,0.666666667,0.666666667,1.0,0.0,0.0,0.0,0.0,0.0,-0.666666667,-0.666666667,-1.0,0.0,-0.013333333,-0.013333333,-0.02,0.0,-2.0,-2.0,-2.7
144.0,10.934,0.0,0.0,0.0,11.7927,0.0,0.0,0.0,19.2152,2477.63444,4.69665,3.92184,4.69665,1.96962,0.464,0.235578,146.78175,257.523,729.7244,981.954,4888.0,8504.0,10922.0,5364.0,18.0,40.0,84.0,116.0,124.0,354.0,547.0,406.0,12.5446,33.0012,60.3956,65.7272,1.44,30.0,29.07,45.99,4096.0,3712.0,3648.0,5184.0,1.0,7.5,9.5,13.0,56.5,128.0,214.5,218.5,2.8561,9.32035,12.36235,15.1255,0.0,-16.0,-12.825,-22.725,0.0,422.0,551.0,751.0,0.0,0.0,0.0,0.0,0.0,39.5,43.0,69.0,0.0,7.16,8.74,13.02,96.45486667,165.495,247.3212,245.8908,490.6666667,840.0,1204.0,1128.0,11.33333333,22.0,30.66666667,30.66666667,52.66666667,118.0,138.6666667,126.6666667,5.831,11.89393333,15.9108,15.09106667,11.104,10.66693333,23.65348148,24.75479111,59.77777778,58.13333333,119.8814815,125.3777778,1.0,1.281481481,2.562962963,2.562962963,1.844444444,5.533333333,7.940740741,6.303703704,0.541231852,0.72899037,1.348333333,1.336423704,35.59711111,90.10703704,135.0922913,116.6774025,0.0,0.915333333,1.151777778,0.789407407,0.0,2.0,3.688888889,2.896296296,0.0,0.0,0.0,0.0,0.0,-2.0,-1.718518519,-0.925925926,0.0,-0.04,0.066962963,0.082814815,0.0,-6.506666667,-5.692371704,-3.121260593,3.944533333,2.924,6.868533333,6.409866667,21.33333333,16.0,37.33333333,34.66666667,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,1.0,1.333333333,1.666666667,0.177633333,0.187366667,0.365,0.369866667,9.363333333,19.96333333,29.32666667,33.03666667,0.0,0.296666667,0.296666667,0.43,0.0,0.666666667,0.666666667,1.0,0.0,0.0,0.0,0.0,0.0,-0.666666667,-0.666666667,-1.0,0.0,-0.013333333,-0.013333333,-0.02,0.0,-2.0,-2.0,-2.7
244.0,8.677,0.0,0.0,0.0,13.042,0.0,0.0,0.0,28.201,3191.378404,6.86398,6.10482,6.86398,1.21871,0.513,0.420936,172.392,330.048,688.2868,930.368,2580.0,5628.0,7264.0,8224.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.9402,33.872,53.6868,70.3264,3.61,31.92,29.07,63.574,841.0,1131.0,1044.0,2030.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,160.0,1.9044,5.0646,6.3756,11.4264,0.0,-7.3,-3.9,-10.66,0.0,106.0,138.0,278.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,28.0,0.0,3.23,3.66,8.28,129.5165,251.396,416.4419333,503.5766667,488.0,952.0,1259.333333,1058.666667,19.66666667,38.66666667,65.33333333,82.66666667,104.0,256.0,323.3333333,306.6666667,7.5281,17.38146667,24.93773333,26.176,10.9696,11.016,23.36373333,22.98133333,59.0,60.0,107.3333333,61.33333333,1.0,1.333333333,2.666666667,3.0,2.0,6.0,8.666666667,7.333333333,0.542766667,0.759733333,1.3,1.112366667,36.98,95.67333333,136.635076,121.88532,0.0,0.92,1.48,2.97,0.0,2.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.666666667,0.0,-0.04,0.213333333,0.7,0.0,-6.6,-4.671406667,-2.31422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,10.5573,0.0,0.0,0.0,14.4794,0.0,0.0,-6.939808794,22.25926571,3402.626362,7.1439,4.65537,7.12384,1.14924,0.598,0.520346,146.1924,235.6492,989.2586,810.8004,5214.0,10936.0,11042.0,5784.0,17.0,40.0,102.0,100.0,170.0,576.0,584.0,240.0,12.3595,36.5854,65.513,60.683,1.21,35.882,16.434,39.017,4225.0,4940.0,2925.0,5135.0,1.0,10.0,6.0,13.0,100.0,240.0,190.0,340.0,2.8224,12.3984,8.2488,15.9432,0.0,-21.62,-8.34,-21.17,0.0,574.0,345.0,766.0,0.0,0.0,0.0,0.0,0.0,76.0,41.0,96.0,0.0,9.42,5.17,12.35,199.8457667,389.8248,628.8641333,790.958,1015.666667,2076.0,3093.333333,3536.0,28.66666667,59.33333333,94.0,124.0,153.3333333,383.3333333,558.0,652.0,13.23026667,30.89233333,46.583,56.9932,10.88584889,11.37738667,19.52117333,18.34186667,59.02222222,69.33333333,99.73333333,91.73333333,1.0,1.355555556,2.088888889,2.311111111,2.422222222,5.222222222,6.533333333,9.066666667,0.543566667,0.786251111,1.105302222,1.211466667,45.79666667,99.69177778,118.6897588,159.3334553,0.0,0.447333333,0.96,1.548444444,0.0,0.133333333,3.0,4.977777778,0.0,0.0,0.0,0.0,0.0,-1.022222222,-1.6,-2.488888889,0.0,-0.044444444,0.04,0.078222222,0.0,-4.017777778,-4.641422,-7.184750222,3.83688,19.42968,26.8056,49.932,180.0,312.0,432.0,504.0,0.8,3.2,4.8,9.6,12.8,32.0,57.6,76.8,0.89888,2.57792,3.91776,5.80032,500.0,784.0,1356.0,1896.8532,0.0,-1.864,-1.728,-1.776,0.0,27.2,43.2,110.4,0.0,0.0,0.0,0.0,0.0,4.8,4.8,19.2,0.0,0.96,1.392,4.704,0.0,48.64,65.76,164.125872
550.0,17.656,0.0,0.0,-8.827825252,17.28454489,0.0,0.0,-6.446872447,19.46411703,5939.979908,4.00255,2.78217,3.89811,1.45481,0.354,0.24333,107.2351,193.696,401.248,474.912,1195.0,3020.0,3706.0,2592.0,13.0,28.0,46.0,56.0,82.0,224.0,262.0,168.0,8.7461,21.4044,31.495,31.724,2.4025,30.752,23.715,38.874,625.0,1150.0,900.0,1050.0,1.0,6.0,6.0,10.0,36.0,84.0,108.0,132.0,1.9321,6.1438,6.4218,8.4234,0.0,-10.54,-6.0,-9.58,0.0,104.0,114.0,208.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,38.0,0.0,3.92,3.72,7.84,177.2837,378.6635,591.2674,688.0435,728.0,1598.0,2287.0,2218.0,27.0,57.0,89.0,109.0,146.0,363.0,521.0,545.0,11.4803,27.6359,40.7069,44.3505,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1.0,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0.0,0.935,1.53,1.555,0.0,2.0,7.5,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,-0.04,0.35,0.14,0.0,-6.9,-2.05711,-6.503555,9.2416,22.192,30.6888,32.756,49.0,91.0,136.5,119.0,1.0,3.0,4.0,4.5,9.0,21.0,28.5,28.5,0.5625,1.4325,2.0025,1.99875,54.76,200.592614,269.782614,275.755228,0.0,1.82,2.065,2.905,0.0,8.0,8.5,14.5,0.0,0.0,0.0,0.0,0.0,2.0,2.5,4.0,0.0,0.34,0.33,0.71,0.0,-4.90711,-6.85711,-3.96422
102.0,11.567,0.0,0.0,-5.783491104,10.3305496,0.0,0.0,-6.238794603,12.78612415,1527.858308,4.91034,3.57647,4.78103,1.04949,0.5434,0.517777,83.8879,139.872,202.3112,299.472,1342.0,2328.0,2978.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.4643,14.6236,21.0468,20.482,2.7225,21.384,25.245,52.734,900.0,900.0,1080.0,1740.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.7161,3.8776,6.0522,9.8512,0.0,-6.36,-5.4,-12.16,0.0,90.0,144.0,302.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,24.0,0.0,2.28,3.24,8.2,164.2787,346.151,550.7404,624.964,656.0,1418.0,1993.0,1840.0,25.0,52.0,83.0,100.0,135.0,334.0,475.0,486.0,10.2945,24.6714,36.2387,38.724,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1.0,1.5,3.0,2.0,2.5,7.5,10.0,8.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0.0,0.935,1.53,1.555,0.0,2.0,7.5,5.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-2.5,0.0,-0.04,0.35,0.14,0.0,-6.9,-2.05711,-6.503555,10.1056,18.07333333,35.20133333,21.93466667,54.0,88.33333333,131.8333333,99.66666667,1.0,2.333333333,4.5,2.833333333,6.333333333,18.5,22.33333333,17.5,0.552633333,1.242366667,1.97125,1.425983333,45.87,170.447538,234.905228,187.5917427,0.0,1.393333333,2.63,1.888333333,0.0,4.333333333,14.0,6.833333333,0.0,0.0,0.0,0.0,0.0,-0.5,3.833333333,0.0,0.0,0.08,0.72,0.196666667,0.0,-7.535703333,-1.41422,-7.921406667
456.0,11.367,0.0,0.0,0.0,24.373,0.0,0.0,-4.893863851,36.26730363,10047.77998,8.42183,5.53552,8.41851,0.863411,0.6794,0.786879,165.9193,314.9664,706.5324,829.4528,7768.0,10176.0,19328.0,14400.0,19.0,44.0,78.0,104.0,122.0,328.0,510.0,512.0,15.4576,37.1716,62.757,72.9708,2.8561,23.2544,21.04613333,52.1196,2304.0,1536.0,4224.0,3456.0,1.0,4.0,5.333333333,10.0,18.0,42.0,78.0,98.0,2.1904,4.3216,7.478933333,11.0408,0.0,-7.0,-3.44,-13.94,0.0,160.0,168.0,408.0,0.0,0.0,0.0,0.0,0.0,8.666666667,6.0,18.66666667,0.0,3.0,2.84,7.34,756.5684,1555.194,2612.4422,3391.962,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.4319,111.3112,169.1186,207.1652,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,11.8336,15.59466667,37.52657778,49.07733333,64.0,85.33333333,145.7777778,224.0,1.0,1.777777778,4.444444444,5.777777778,3.333333333,11.77777778,19.55555556,33.33333333,0.5329,0.999288889,1.972622222,2.858355556,28.09,106.4711111,195.106992,298.0280218,0.0,1.582222222,4.38,5.608888889,0.0,3.555555556,17.33333333,18.22222222,0.0,0.0,0.0,0.0,0.0,-2.888888889,-1.777777778,-6.222222222,0.0,-0.071111111,0.542222222,0.302222222,0.0,-10.66666667,-13.25708444,-25.60948
113.0,7.3933,0.0,0.0,0.0,14.349,0.0,-3.696592603,-4.150977354,16.03957439,1701.581694,5.9754,5.30364,5.62846,1.21661,0.5394,0.443361,209.4482,421.212,2076.3644,1328.568,7626.0,20592.0,25602.0,15120.0,24.0,76.0,216.0,172.0,396.0,1640.0,2320.0,1184.0,18.036,73.0572,140.5368,111.6396,1.21,39.666,18.04,33.792,3249.0,4788.0,5301.0,4104.0,1.0,11.0,7.0,11.0,121.0,352.0,341.0,330.0,2.8561,13.7059,10.6639,14.1115,0.0,-23.96,-8.7,-18.62,0.0,543.0,306.0,555.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,91.0,0.0,10.48,5.52,10.24,756.5684,1555.194,2612.4422,3391.962,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.4319,111.3112,169.1186,207.1652,10.500825,12.590625,18.70545,19.21425,57.0,69.0,102.0,93.0,1.0,1.5,2.0,2.5,3.0,6.0,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0.0,0.2225,0.6675,1.51,0.0,0.5,1.5,5.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,-2.0,0.0,-0.01,-0.03,0.14,0.0,-1.5,-4.5,-5.603555,11.8336,17.544,42.36114286,58.08685714,64.0,96.0,155.4285714,260.5714286,1.0,2.0,5.142857143,6.857142857,4.0,14.28571429,24.0,41.14285714,0.5329,1.1242,2.223371429,3.353828571,28.09,119.78,225.714704,348.956028,0.0,1.78,5.377142857,6.702857143,0.0,4.0,21.71428571,22.28571429,0.0,0.0,0.0,0.0,0.0,-3.142857143,-1.714285714,-6.857142857,0.0,-0.08,0.708571429,0.411428571,0.0,-12.0,-15.33053714,-29.49790286
113.0,7.1091,0.0,0.0,0.0,14.5399,0.0,-3.554598868,-4.092134378,15.87557883,1640.98878,5.94431,5.3133,5.61744,1.28796,0.5256,0.408086,209.9082,435.636,2082.9444,1334.736,9066.0,22608.0,27906.0,15984.0,24.0,76.0,216.0,172.0,396.0,1640.0,2320.0,1184.0,17.9686,72.7328,140.2846,111.4904,1.44,43.272,19.8,36.864,3969.0,5292.0,6237.0,4536.0,1.0,11.0,7.0,11.0,121.0,352.0,341.0,330.0,2.8224,13.6248,10.584,14.028,0.0,-22.86,-8.1,-17.52,0.0,609.0,342.0,621.0,0.0,0.0,0.0,0.0,0.0,89.0,46.0,91.0,0.0,10.37,5.46,10.13,756.5684,1555.194,2612.4422,3391.962,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.4319,111.3112,169.1186,207.1652,10.500825,12.590625,18.70545,19.21425,57.0,69.0,102.0,93.0,1.0,1.5,2.0,2.5,3.0,6.0,7.5,10.5,0.5479,0.85085,1.1177,1.28205,52.99,106.785,129.83,179.1451715,0.0,0.2225,0.6675,1.51,0.0,0.5,1.5,5.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.5,-2.0,0.0,-0.01,-0.03,0.14,0.0,-1.5,-4.5,-5.603555,11.8336,17.544,42.36114286,58.08685714,64.0,96.0,155.4285714,260.5714286,1.0,2.0,5.142857143,6.857142857,4.0,14.28571429,24.0,41.14285714,0.5329,1.1242,2.223371429,3.353828571,28.09,119.78,225.714704,348.956028,0.0,1.78,5.377142857,6.702857143,0.0,4.0,21.71428571,22.28571429,0.0,0.0,0.0,0.0,0.0,-3.142857143,-1.714285714,-6.857142857,0.0,-0.08,0.708571429,0.411428571,0.0,-12.0,-15.33053714,-29.49790286
113.0,7.0665,0.0,0.0,0.0,14.5262,0.0,-3.533362039,-4.0614077,15.82011639,1623.925333,5.9334,5.29094,5.57799,1.31573,0.521,0.395977,196.4432,383.982,1734.5624,1226.313,9506.0,21576.0,26834.0,14208.0,22.0,68.0,176.0,154.0,328.0,1296.0,1794.0,1012.0,16.7828,65.1868,117.6774,98.0154,1.21,36.861,18.04,30.987,4225.0,5070.0,6565.0,4290.0,1.0,10.0,7.0,10.0,100.0,280.0,290.0,270.0,2.8224,12.3312,10.584,12.7344,0.0,-22.51,-8.7,-17.17,0.0,572.0,354.0,584.0,0.0,0.0,0.0,0.0,0.0,72.0,41.0,73.0,0.0,9.46,5.46,9.22,756.5684,1555.194,2612.4422,3391.962,3128.0,6576.0,9704.0,11064.0,111.0,232.0,386.0,516.0,618.0,1556.0,2276.0,2628.0,46.4319,111.3112,169.1186,207.1652,11.07201429,10.95407143,19.5198,18.49842857,60.0,60.0,106.2857143,94.28571429,1.0,1.285714286,2.0,2.285714286,2.142857143,4.714285714,6.0,8.571428571,0.541471429,0.7271,1.107971429,1.2144,42.31857143,86.68714286,111.8942857,153.7029551,0.0,0.508571429,0.762857143,1.625714286,0.0,1.142857143,1.714285714,4.857142857,0.0,0.0,0.0,0.0,0.0,-1.142857143,-1.714285714,-2.857142857,0.0,-0.022857143,-0.034285714,0.045714286,0.0,-3.428571429,-5.142857143,-8.344888571,11.8336,17.544,42.36114286,58.08685714,64.0,96.0,155.4285714,260.5714286,1.0,2.0,5.142857143,6.857142857,4.0,14.28571429,24.0,41.14285714,0.5329,1.1242,2.223371429,3.353828571,28.09,119.78,225.714704,348.956028,0.0,1.78,5.377142857,6.702857143,0.0,4.0,21.71428571,22.28571429,0.0,0.0,0.0,0.0,0.0,-3.142857143,-1.714285714,-6.857142857,0.0,-0.08,0.708571429,0.411428571,0.0,-12.0,-15.33053714,-29.49790286
228.0,18.62066713,0.0,0.0,9.310333565,16.12597077,0.0,9.310333565,5.37532359,15.20371105,4565.314614,12.68927,5.04587,12.68927,1.01991,0.6818,0.668489,127.8988,244.928,456.1952,525.632,2338.0,4480.0,4832.0,6016.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841.0,928.0,696.0,1624.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.9044,4.0296,4.2504,8.28,0.0,-6.16,-2.6,-8.76,0.0,84.0,92.0,176.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.6,2.44,5.04,200.8089,422.865,647.1096,782.901,864.0,1638.0,2490.0,3096.0,27.0,60.0,96.0,114.0,174.0,474.0,630.0,852.0,11.4531,27.5868,40.404,51.6978,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,8.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-6.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,9.2416,27.816,15.504,31.008,49.0,63.0,84.0,168.0,1.0,4.0,2.0,4.0,16.0,32.0,24.0,56.0,0.5625,1.41,1.155,2.31,54.76,183.677842,167.24,334.48,0.0,3.01,0.98,1.96,0.0,19.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,1.12,-0.04,-0.08,0.0,4.77867,-7.8,-15.6
444.0,22.072,0.0,0.0,0.0,22.072,0.0,0.0,0.0,22.072,10752.88652,9.28386,6.55138,8.99777,0.722123,0.7098,0.982935,189.1857,346.752,739.9944,873.072,3684.0,6912.0,7776.0,9792.0,21.0,48.0,78.0,108.0,126.0,312.0,432.0,552.0,15.1005,36.4416,52.9854,70.1676,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,18.0,36.0,54.0,90.0,1.7161,3.8252,4.0348,7.86,0.0,-7.16,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,16.0,0.0,2.32,2.16,4.48,738.3798,1527.246,2517.5952,3114.369,3132.0,6624.0,9756.0,10944.0,108.0,228.0,372.0,474.0,600.0,1488.0,2124.0,2550.0,46.5372,111.5268,167.8116,200.2506,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,11.8336,17.544,41.452,50.224,64.0,96.0,160.0,208.0,1.0,2.0,5.0,6.0,4.0,14.0,22.0,28.0,0.5329,1.1242,2.2265,2.7886,28.09,119.78,227.445366,287.335366,0.0,1.78,5.15,6.04,0.0,4.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-2.0,0.0,-0.08,0.6,0.56,0.0,-12.0,-16.41422,-22.41422
438.0,25.99288647,0.0,0.0,-8.664295488,24.50632838,0.0,-8.664295488,-12.25316419,21.22310293,13518.90882,16.38544,5.99291,16.38544,0.521247,0.7736,1.48413,76.9925,122.7392,180.9672,210.528,1184.0,2176.0,2112.0,1152.0,9.0,16.0,20.0,24.0,36.0,80.0,80.0,48.0,5.9673,11.5632,13.8484,13.4904,3.6481,26.2816,19.482,45.7636,784.0,896.0,672.0,1568.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.4641,3.5332,3.7268,7.26,0.0,-6.12,-2.56,-8.68,0.0,80.0,88.0,168.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,0.0,1.92,1.76,3.68,738.3798,1527.246,2517.5952,3114.369,3132.0,6624.0,9756.0,10944.0,108.0,228.0,372.0,474.0,600.0,1488.0,2124.0,2550.0,46.5372,111.5268,167.8116,200.2506,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,11.8336,13.158,31.0288,33.884,64.0,72.0,136.0,152.0,1.0,1.5,3.5,4.0,2.5,8.5,13.0,17.0,0.5329,0.84315,1.66075,1.9564,28.09,89.835,157.712683,203.557683,0.0,1.335,3.02,3.91,0.0,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.5,-3.0,0.0,-0.06,0.28,0.24,0.0,-9.0,-11.20711,-17.20711
